Strike,BID,ASK,LAST,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theta,Vega,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,expire_days,expire_price,target
341,2.49,2.51,2.52,-0.15,13,27.48,72.52,54.23,-0.04,-0.16,0.24,878,2.5,0.02,21.18,0.0,15,338.52,0
342,2.61,2.63,2.64,-0.43,7,29.08,70.92,57.39,-0.04,-0.16,0.25,582,2.62,0.02,20.51,0.0,15,338.52,1
343,2.85,2.87,2.83,-0.45,6,31.22,68.78,61.62,-0.05,-0.16,0.25,556,2.86,0.02,20.26,0.0,15,338.52,1
344,3.04,3.07,3.12,-0.22,34,33.27,66.73,65.66,-0.05,-0.16,0.26,480,3.055,0.02,19.77,0.0,15,338.52,1
345,3.31,3.34,3.3,-0.38,204,35.64,64.36,70.32,-0.05,-0.17,0.27,843,3.325,0.03,19.49,0.0,15,338.52,1
346,3.5,3.53,3.61,0.23,18,37.87,62.13,74.73,-0.06,-0.16,0.28,866,3.515,0.03,18.84,0.0,15,338.52,1
347,3.77,3.81,3.88,-0.4,21,40.44,59.56,79.8,-0.06,-0.16,0.28,787,3.79,0.03,18.42,0.0,15,338.52,1
348,4.08,4.11,4.18,0.25,32,43.18,56.82,85.19,-0.06,-0.16,0.29,819,4.095,0.03,18.02,0.0,15,338.52,1
349,4.41,4.44,4.54,-0.51,36,46.07,53.93,90.87,-0.07,-0.16,0.29,10587,4.425,0.03,17.62,0.0,15,338.52,1
350,4.79,4.83,4.9,-0.45,81,49.11,50.89,96.86,-0.07,-0.16,0.29,630,4.81,0.03,17.31,0.0,15,338.52,1
5,0.0,0.01,0.01,0.0,1,0.35,99.65,0.61,0.0,0.0,0.0,5518,0.005,0.0,574.49,0.0,17,327.97,0
10,0.0,0.01,0.01,0.0,50,0.21,99.79,0.37,0.0,0.0,0.0,17398,0.005,0.0,473.04,0.0,17,327.97,0
15,0.0,0.01,0.01,0.0,1,0.16,99.84,0.28,0.0,0.0,0.0,11097,0.005,0.0,415.88,0.0,17,327.97,0
20,0.0,0.01,0.01,0.0,20,0.13,99.87,0.24,0.0,0.0,0.0,11514,0.005,0.0,376.19,0.0,17,327.97,0
25,0.0,0.01,0.01,0.0,1,0.11,99.89,0.21,0.0,0.0,0.0,5389,0.005,0.0,345.84,0.0,17,327.97,0
30,0.0,0.01,0.01,0.0,4,0.1,99.9,0.19,0.0,0.0,0.0,5556,0.005,0.0,321.31,0.0,17,327.97,0
35,0.0,0.01,0.01,0.0,1,0.09,99.91,0.17,0.0,0.0,0.0,19851,0.005,0.0,300.75,0.0,17,327.97,0
40,0.0,0.01,0.01,0.0,800,0.09,99.91,0.16,0.0,0.0,0.0,9889,0.005,0.0,283.06,0.0,17,327.97,0
45,0.0,0.01,0.01,0.0,1,0.08,99.92,0.15,0.0,0.0,0.0,13763,0.005,0.0,267.54,0.0,17,327.97,0
50,0.0,0.01,0.01,0.0,9,0.08,99.92,0.14,0.0,0.0,0.0,41471,0.005,0.0,253.73,0.0,17,327.97,0
55,0.0,0.01,0.01,0.0,1,0.07,99.93,0.13,0.0,0.0,0.0,16995,0.005,0.0,241.28,0.0,17,327.97,0
60,0.0,0.01,0.01,0.0,51,0.07,99.93,0.13,0.0,0.0,0.0,7755,0.005,0.0,229.96,0.0,17,327.97,0
65,0.0,0.01,0.01,0.0,1,0.07,99.93,0.13,0.0,0.0,0.0,7075,0.005,0.0,219.58,0.0,17,327.97,0
70,0.0,0.01,0.01,-0.01,50,0.06,99.94,0.12,0.0,0.0,0.0,8112,0.005,0.0,209.99,0.0,17,327.97,0
75,0.0,0.01,0.01,0.0,2,0.06,99.94,0.12,0.0,0.0,0.0,11957,0.005,0.0,201.09,0.0,17,327.97,0
80,0.0,0.01,0.01,-0.02,1,0.06,99.94,0.12,0.0,0.0,0.0,10576,0.005,0.0,192.78,0.0,17,327.97,0
85,0.0,0.01,0.02,0.0,2,0.06,99.94,0.11,0.0,0.0,0.0,6683,0.005,0.0,184.98,0.0,17,327.97,0
90,0.0,0.01,0.01,-0.01,293,0.06,99.94,0.11,0.0,0.0,0.0,6558,0.005,0.0,177.64,0.0,17,327.97,0
95,0.0,0.01,0.01,0.0,2,0.06,99.94,0.11,0.0,0.0,0.0,6562,0.005,0.0,170.71,0.0,17,327.97,0
100,0.0,0.01,0.01,0.0,1820,0.06,99.94,0.11,0.0,0.0,0.0,39608,0.005,0.0,164.14,0.0,17,327.97,0
105,0.0,0.01,0.01,0.0,1,0.06,99.94,0.11,0.0,0.0,0.0,8217,0.005,0.0,157.9,0.0,17,327.97,0
110,0.0,0.01,0.03,0.0,104,0.06,99.94,0.11,0.0,0.0,0.0,10618,0.005,0.0,151.96,0.0,17,327.97,0
115,0.0,0.01,0.01,0.0,1,0.05,99.95,0.11,0.0,0.0,0.0,11035,0.005,0.0,146.28,0.0,17,327.97,0
120,0.0,0.01,0.01,-0.02,131,0.05,99.95,0.1,0.0,0.0,0.0,10174,0.005,0.0,140.85,0.0,17,327.97,0
125,0.0,0.01,0.01,0.0,10,0.05,99.95,0.1,0.0,0.0,0.0,9553,0.005,0.0,135.64,0.0,17,327.97,0
130,0.0,0.01,0.01,0.0,100,0.05,99.95,0.1,0.0,0.0,0.0,18176,0.005,0.0,130.64,0.0,17,327.97,0
135,0.0,0.01,0.03,0.0,5,0.05,99.95,0.1,0.0,0.0,0.0,4336,0.005,0.0,125.83,0.0,17,327.97,0
145,0.0,0.01,0.01,0.0,2,0.05,99.95,0.1,0.0,0.0,0.0,8192,0.005,0.0,116.72,0.0,17,327.97,0
150,0.0,0.01,0.01,0.0,8,0.05,99.95,0.1,0.0,0.0,0.0,42718,0.005,0.0,112.4,0.0,17,327.97,0
155,0.0,0.01,0.01,0.0,20,0.05,99.95,0.1,0.0,0.0,0.0,8721,0.005,0.0,108.22,0.0,17,327.97,0
160,0.0,0.01,0.01,0.0,2,0.05,99.95,0.11,0.0,0.0,0.0,4284,0.005,0.0,104.17,0.0,17,327.97,0
165,0.0,0.01,0.02,0.01,1,0.05,99.95,0.11,0.0,0.0,0.0,5986,0.005,0.0,100.24,0.0,17,327.97,0
170,0.01,0.02,0.02,0.0,1,0.14,99.86,0.28,0.0,0.0,0.0,10839,0.015,0.0,104.99,0.0,17,327.97,0
180,0.01,0.02,0.02,0.01,2,0.15,99.85,0.28,0.0,0.0,0.0,9419,0.015,0.0,97.03,0.0,17,327.97,0
185,0.01,0.02,0.01,-0.01,1,0.15,99.85,0.28,0.0,0.0,0.0,7144,0.015,0.0,93.19,0.0,17,327.97,0
190,0.01,0.02,0.02,0.0,4,0.15,99.85,0.29,0.0,0.0,0.0,16043,0.015,0.0,89.62,0.0,17,327.97,0
200,0.01,0.02,0.02,-0.01,70,0.15,99.85,0.29,0.0,0.0,0.0,56771,0.015,0.0,82.42,0.0,17,327.97,0
201,0.01,0.02,0.02,0.0,301,0.15,99.85,0.3,0.0,0.0,0.0,2809,0.015,0.0,81.73,0.0,17,327.97,0
202,0.01,0.02,0.03,0.0,10,0.15,99.85,0.3,0.0,0.0,0.0,1483,0.015,0.0,81.06,0.0,17,327.97,0
203,0.02,0.03,0.05,-0.03,1,0.24,99.76,0.46,0.0,-0.01,0.0,1865,0.025,0.0,83.97,0.0,17,327.97,0
206,0.02,0.03,0.02,-0.04,123,0.24,99.76,0.46,0.0,-0.01,0.0,1827,0.025,0.0,81.87,0.0,17,327.97,0
207,0.02,0.03,0.03,-0.01,103,0.24,99.76,0.46,0.0,-0.01,0.0,1653,0.025,0.0,81.17,0.0,17,327.97,0
211,0.02,0.03,0.04,-0.01,1,0.24,99.76,0.47,0.0,-0.01,0.0,2134,0.025,0.0,78.5,0.0,17,327.97,0
212,0.02,0.03,0.05,0.0,5,0.24,99.76,0.47,0.0,-0.01,0.0,2319,0.025,0.0,77.75,0.0,17,327.97,0
213,0.02,0.03,0.04,-0.04,5,0.24,99.76,0.47,0.0,-0.01,0.0,1852,0.025,0.0,77.05,0.0,17,327.97,0
214,0.02,0.03,0.04,-0.03,3,0.25,99.75,0.48,0.0,-0.01,0.0,1895,0.025,0.0,76.4,0.0,17,327.97,0
215,0.02,0.03,0.03,-0.02,2,0.25,99.75,0.48,0.0,-0.01,0.0,6047,0.025,0.0,75.74,0.0,17,327.97,0
216,0.02,0.03,0.04,-0.03,10,0.25,99.75,0.48,0.0,-0.01,0.0,2926,0.025,0.0,75.06,0.0,17,327.97,0
217,0.02,0.03,0.06,0.01,3,0.25,99.75,0.48,0.0,-0.01,0.0,3349,0.025,0.0,74.37,0.0,17,327.97,0
218,0.03,0.04,0.1,0.02,20,0.33,99.67,0.64,0.0,-0.01,0.0,2883,0.035,0.0,76.03,0.0,17,327.97,0
219,0.03,0.04,0.04,-0.01,60,0.33,99.67,0.64,0.0,-0.01,0.0,1720,0.035,0.0,75.35,0.0,17,327.97,0
220,0.03,0.04,0.03,-0.01,5,0.33,99.67,0.65,0.0,-0.01,0.0,25315,0.035,0.0,74.72,0.0,17,327.97,0
222,0.03,0.04,0.14,-0.02,51,0.33,99.67,0.65,0.0,-0.01,0.0,2570,0.035,0.0,73.33,0.0,17,327.97,0
223,0.03,0.04,0.06,0.0,2,0.34,99.66,0.66,0.0,-0.01,0.01,2004,0.035,0.0,72.73,0.0,17,327.97,0
224,0.03,0.04,0.05,-0.04,3,0.34,99.66,0.66,0.0,-0.01,0.01,2818,0.035,0.0,72.02,0.0,17,327.97,0
225,0.03,0.04,0.05,0.0,1,0.34,99.66,0.66,0.0,-0.01,0.01,18648,0.035,0.0,71.32,0.0,17,327.97,0
227,0.04,0.05,0.07,-0.04,2,0.42,99.58,0.82,0.0,-0.01,0.01,2255,0.045,0.0,71.77,0.0,17,327.97,0
229,0.04,0.05,0.07,-0.03,1,0.42,99.58,0.82,0.0,-0.01,0.01,1347,0.045,0.0,70.41,0.0,17,327.97,0
230,0.04,0.05,0.05,-0.01,104,0.43,99.57,0.83,0.0,-0.01,0.01,159386,0.045,0.0,69.77,0.0,17,327.97,0
231,0.04,0.05,0.06,-0.02,1,0.43,99.57,0.83,0.0,-0.01,0.01,3150,0.045,0.0,69.08,0.0,17,327.97,0
232,0.04,0.05,0.09,-0.03,4,0.43,99.57,0.84,0.0,-0.01,0.01,2755,0.045,0.0,68.42,0.0,17,327.97,0
234,0.05,0.06,0.05,-0.03,41,0.51,99.49,0.99,0.0,-0.01,0.01,5522,0.055,0.0,68.51,0.0,17,327.97,0
235,0.05,0.06,0.05,-0.01,24,0.51,99.49,1.0,0.0,-0.01,0.01,38748,0.055,0.0,67.88,0.0,17,327.97,0
236,0.05,0.06,0.1,-0.1,5,0.52,99.48,1.0,0.0,-0.01,0.01,1782,0.055,0.0,67.19,0.0,17,327.97,0
237,0.05,0.06,0.1,-0.04,8,0.52,99.48,1.01,0.0,-0.01,0.01,2298,0.055,0.0,66.51,0.0,17,327.97,0
238,0.05,0.06,0.1,0.0,1,0.52,99.48,1.01,0.0,-0.01,0.01,3460,0.055,0.0,65.86,0.0,17,327.97,0
239,0.05,0.06,0.1,-0.01,1,0.52,99.48,1.02,0.0,-0.01,0.01,12028,0.055,0.0,65.2,0.0,17,327.97,0
240,0.06,0.07,0.06,-0.02,7,0.6,99.4,1.17,0.0,-0.02,0.01,65501,0.065,0.0,65.71,0.0,17,327.97,0
241,0.06,0.07,0.08,-0.06,1,0.61,99.39,1.18,0.0,-0.02,0.01,7655,0.065,0.0,65.05,0.0,17,327.97,0
242,0.06,0.07,0.17,0.05,500,0.61,99.39,1.19,0.0,-0.02,0.01,7245,0.065,0.0,64.39,0.0,17,327.97,0
243,0.06,0.07,0.12,-0.03,10,0.61,99.39,1.19,0.0,-0.02,0.01,7276,0.065,0.0,63.73,0.0,17,327.97,0
244,0.06,0.07,0.08,-0.04,1,0.61,99.39,1.2,0.0,-0.02,0.01,7688,0.065,0.0,63.08,0.0,17,327.97,0
245,0.07,0.08,0.07,-0.02,4,0.69,99.31,1.35,0.0,-0.02,0.01,20815,0.075,0.0,63.43,0.0,17,327.97,0
246,0.07,0.08,0.13,-0.03,25,0.7,99.3,1.36,0.0,-0.02,0.01,8015,0.075,0.0,62.77,0.0,17,327.97,0
248,0.07,0.08,0.1,-0.04,38,0.71,99.29,1.38,0.0,-0.02,0.01,10397,0.075,0.0,61.46,0.0,17,327.97,0
250,0.08,0.09,0.08,-0.03,20,0.79,99.21,1.54,0.0,-0.02,0.01,144477,0.085,0.0,61.02,0.0,17,327.97,0
251,0.08,0.09,0.1,-0.04,34,0.8,99.2,1.55,0.0,-0.02,0.01,3293,0.085,0.0,60.37,0.0,17,327.97,0
252,0.09,0.1,0.1,-0.05,29,0.88,99.12,1.71,0.0,-0.02,0.01,7838,0.095,0.0,60.5,0.0,17,327.97,0
255,0.1,0.11,0.1,-0.05,2,0.97,99.03,1.88,0.0,-0.02,0.01,76997,0.105,0.0,59.24,0.0,17,327.97,0
256,0.1,0.11,0.1,-0.02,6,0.97,99.03,1.89,0.0,-0.02,0.01,2547,0.105,0.0,58.58,0.0,17,327.97,0
259,0.11,0.12,0.12,0.0,5,1.07,98.93,2.08,0.0,-0.02,0.02,3163,0.115,0.0,57.25,0.0,17,327.97,0
260,0.11,0.12,0.12,-0.02,18,1.07,98.93,2.09,0.0,-0.02,0.02,57671,0.115,0.0,56.6,0.0,17,327.97,0
262,0.12,0.13,0.14,-0.06,2,1.16,98.84,2.26,0.0,-0.03,0.02,4895,0.125,0.0,55.87,0.0,17,327.97,0
263,0.13,0.14,0.13,-0.09,7,1.24,98.76,2.42,0.0,-0.03,0.02,4290,0.135,0.0,55.76,0.0,17,327.97,0
264,0.13,0.14,0.2,-0.05,309,1.25,98.75,2.45,0.0,-0.03,0.02,3445,0.135,0.0,55.12,0.0,17,327.97,0
266,0.14,0.15,0.3,0.05,1,1.34,98.66,2.62,0.0,-0.03,0.02,3935,0.145,0.0,54.29,0.0,17,327.97,0
270,0.16,0.17,0.16,-0.06,204,1.53,98.47,2.99,0.0,-0.03,0.02,120398,0.165,0.0,52.57,0.0,17,327.97,0
271,0.17,0.18,0.19,-0.01,165,1.62,98.38,3.15,0.0,-0.03,0.02,10638,0.175,0.0,52.34,0.0,17,327.97,0
272,0.18,0.19,0.19,-0.03,5,1.7,98.3,3.31,0.0,-0.04,0.03,8823,0.185,0.0,52.05,0.0,17,327.97,0
273,0.18,0.19,0.18,-0.11,51,1.71,98.29,3.34,0.0,-0.04,0.03,8845,0.185,0.0,51.39,0.0,17,327.97,0
275,0.2,0.21,0.2,-0.03,1233,1.88,98.12,3.67,0.0,-0.04,0.03,41646,0.205,0.0,50.8,0.0,17,327.97,0
278,0.22,0.23,0.22,-0.07,1000,2.07,97.93,4.04,0.0,-0.04,0.03,8633,0.225,0.0,49.47,0.0,17,327.97,0
280,0.24,0.25,0.25,-0.05,47,2.25,97.75,4.39,0.0,-0.04,0.03,69149,0.245,0.0,48.75,0.0,17,327.97,0
281,0.24,0.25,0.26,-0.04,10,2.27,97.73,4.43,0.0,-0.04,0.03,10521,0.245,0.0,48.07,0.0,17,327.97,0
283,0.26,0.27,0.27,-0.03,31,2.45,97.55,4.78,0.0,-0.05,0.04,5704,0.265,0.0,47.29,0.0,17,327.97,0
284,0.27,0.28,0.28,-0.05,53,2.55,97.45,4.96,0.0,-0.05,0.04,6697,0.275,0.0,46.88,0.0,17,327.97,0
285,0.28,0.29,0.29,-0.06,62,2.64,97.36,5.15,0.0,-0.05,0.04,84063,0.285,0.0,46.47,0.0,17,327.97,0
286,0.29,0.3,0.31,-0.04,44,2.74,97.26,5.33,0.0,-0.05,0.04,6075,0.295,0.0,46.04,0.0,17,327.97,0
287,0.3,0.31,0.32,-0.04,34,2.83,97.17,5.52,0.0,-0.05,0.04,7907,0.305,0.0,45.6,0.0,17,327.97,0
288,0.32,0.33,0.34,-0.03,32,3.0,97.0,5.84,0.0,-0.05,0.04,8220,0.325,0.0,45.38,0.0,17,327.97,0
289,0.33,0.34,0.35,-0.03,13,3.1,96.9,6.04,0.0,-0.05,0.04,14122,0.335,0.0,44.92,0.0,17,327.97,0
290,0.34,0.35,0.35,-0.04,477,3.2,96.8,6.23,0.0,-0.06,0.05,50830,0.345,0.0,44.44,0.0,17,327.97,0
291,0.35,0.36,0.37,-0.06,31,3.3,96.7,6.43,0.0,-0.06,0.05,7294,0.355,0.0,43.97,0.0,17,327.97,0
292,0.36,0.37,0.39,-0.03,183,3.4,96.6,6.63,0.0,-0.06,0.05,5884,0.365,0.0,43.48,0.0,17,327.97,0
293,0.38,0.39,0.39,-0.02,34,3.57,96.43,6.97,-0.01,-0.06,0.05,6393,0.385,0.0,43.18,0.0,17,327.97,0
294,0.39,0.4,0.41,-0.04,34,3.68,96.32,7.17,-0.01,-0.06,0.05,5510,0.395,0.0,42.67,0.0,17,327.97,0
295,0.41,0.42,0.42,-0.07,1065,3.86,96.14,7.52,-0.01,-0.06,0.05,71098,0.415,0.0,42.34,0.0,17,327.97,0
296,0.43,0.44,0.42,-0.06,85,4.03,95.97,7.86,-0.01,-0.07,0.06,7693,0.435,0.0,41.99,0.0,17,327.97,0
297,0.44,0.45,0.46,-0.01,32,4.15,95.85,8.08,-0.01,-0.07,0.06,9631,0.445,0.0,41.46,0.0,17,327.97,0
298,0.45,0.46,0.47,-0.03,33,4.26,95.74,8.31,-0.01,-0.07,0.06,9649,0.455,0.0,40.92,0.0,17,327.97,0
299,0.47,0.48,0.5,-0.05,36,4.45,95.55,8.67,-0.01,-0.07,0.06,14044,0.475,0.0,40.53,0.0,17,327.97,0
300,0.49,0.5,0.5,-0.09,777,4.63,95.37,9.03,-0.01,-0.07,0.06,132887,0.495,0.0,40.13,0.0,17,327.97,0
301,0.51,0.52,0.53,-0.01,33,4.82,95.18,9.4,-0.01,-0.07,0.07,12921,0.515,0.0,39.72,0.0,17,327.97,0
302,0.53,0.54,0.55,-0.05,32,5.02,94.98,9.78,-0.01,-0.08,0.07,10923,0.535,0.0,39.29,0.0,17,327.97,0
303,0.54,0.55,0.59,0.02,36,5.15,94.85,10.03,-0.01,-0.08,0.07,17732,0.545,0.0,38.71,0.0,17,327.97,0
304,0.57,0.58,0.57,-0.07,21,5.41,94.59,10.55,-0.01,-0.08,0.07,14296,0.575,0.0,38.39,0.0,17,327.97,0
305,0.6,0.61,0.63,0.02,1282,5.68,94.32,11.07,-0.01,-0.08,0.08,46969,0.605,0.0,38.06,0.0,17,327.97,0
306,0.62,0.63,0.65,0.02,28,5.89,94.11,11.47,-0.01,-0.08,0.08,22891,0.625,0.0,37.58,0.0,17,327.97,0
307,0.63,0.64,0.67,-0.02,28,6.03,93.97,11.75,-0.01,-0.08,0.08,17876,0.635,0.0,36.96,0.0,17,327.97,0
308,0.66,0.67,0.71,-0.04,25,6.31,93.69,12.3,-0.01,-0.09,0.08,17209,0.665,0.0,36.58,0.0,17,327.97,0
309,0.7,0.71,0.7,-0.05,2,6.66,93.34,12.97,-0.01,-0.09,0.09,12402,0.705,0.0,36.29,0.0,17,327.97,0
310,0.72,0.73,0.72,-0.14,2146,6.89,93.11,13.41,-0.01,-0.09,0.09,175434,0.725,0.0,35.76,0.0,17,327.97,0
311,0.74,0.75,0.75,-0.07,26,7.12,92.88,13.86,-0.01,-0.09,0.09,22035,0.745,0.0,35.22,0.0,17,327.97,0
312,0.78,0.79,0.78,-0.02,35,7.48,92.52,14.57,-0.01,-0.1,0.1,13745,0.785,0.0,34.88,0.0,17,327.97,0
313,0.8,0.81,0.79,-0.17,30,7.73,92.27,15.04,-0.01,-0.1,0.1,15775,0.805,0.0,34.31,0.0,17,327.97,0
314,0.83,0.84,0.87,-0.12,48,8.04,91.96,15.65,-0.01,-0.1,0.1,17057,0.835,0.01,33.83,0.0,17,327.97,0
315,0.87,0.88,0.86,-0.17,336,8.42,91.58,16.39,-0.01,-0.1,0.11,70263,0.875,0.01,33.44,0.0,17,327.97,0
316,0.91,0.92,0.9,-0.08,30,8.81,91.19,17.15,-0.01,-0.1,0.11,15060,0.915,0.01,33.02,0.0,17,327.97,0
317,0.95,0.96,0.99,-0.14,28,9.21,90.79,17.92,-0.01,-0.11,0.12,12786,0.955,0.01,32.58,0.0,17,327.97,0
318,1.0,1.01,0.96,-0.22,93,9.68,90.32,18.82,-0.02,-0.11,0.12,23546,1.005,0.01,32.2,0.0,17,327.97,0
319,1.04,1.04,1.08,-0.15,110,10.06,89.94,19.57,-0.02,-0.11,0.12,8334,1.04,0.01,31.68,0.0,17,327.97,0
320,1.08,1.09,1.11,-0.17,862,10.52,89.48,20.46,-0.02,-0.11,0.13,79937,1.085,0.01,31.23,0.0,17,327.97,0
321,1.12,1.13,1.17,-0.17,30,10.96,89.04,21.3,-0.02,-0.12,0.13,12085,1.125,0.01,30.72,0.0,17,327.97,0
322,1.17,1.18,1.15,-0.2,896,11.47,88.53,22.29,-0.02,-0.12,0.14,41424,1.175,0.01,30.26,0.0,17,327.97,0
323,1.22,1.23,1.21,-0.22,149,11.99,88.01,23.3,-0.02,-0.12,0.14,8107,1.225,0.01,29.78,0.0,17,327.97,0
324,1.28,1.29,1.35,-0.07,26,12.59,87.41,24.45,-0.02,-0.12,0.15,11947,1.285,0.01,29.35,0.0,17,327.97,0
325,1.36,1.37,1.32,-0.27,5231,13.31,86.69,25.84,-0.02,-0.13,0.16,60758,1.365,0.01,29.03,0.0,17,327.97,0
326,1.4,1.42,1.38,-0.28,82,13.85,86.15,26.89,-0.02,-0.13,0.16,8614,1.41,0.01,28.45,0.0,17,327.97,0
327,1.48,1.49,1.51,-0.25,98,14.58,85.42,28.29,-0.02,-0.13,0.17,15126,1.485,0.01,28.04,0.0,17,327.97,0
328,1.55,1.57,1.57,-0.25,163,15.32,84.68,29.73,-0.02,-0.14,0.17,22531,1.56,0.01,27.6,0.0,17,327.97,0
329,1.63,1.64,1.67,-0.26,397,16.09,83.91,31.2,-0.03,-0.14,0.18,12784,1.635,0.01,27.13,0.0,17,327.97,0
330,1.72,1.73,1.72,-0.31,2661,16.95,83.05,32.87,-0.03,-0.14,0.19,59350,1.725,0.01,26.72,0.0,17,327.97,1
331,1.82,1.83,1.85,-0.23,119,17.9,82.1,34.68,-0.03,-0.15,0.19,9602,1.825,0.01,26.32,0.0,17,327.97,1
332,1.94,1.95,1.84,-0.4,211,18.96,81.04,36.72,-0.03,-0.15,0.2,9392,1.945,0.01,26.0,0.0,17,327.97,1
333,2.04,2.05,2.06,-0.09,255,19.95,80.05,38.62,-0.03,-0.15,0.21,22142,2.045,0.01,25.53,0.0,17,327.97,1
334,2.12,2.13,2.13,-0.33,154,20.88,79.12,40.41,-0.03,-0.15,0.21,16670,2.125,0.01,24.94,0.0,17,327.97,1
335,2.24,2.25,2.24,-0.35,910,22.04,77.96,42.61,-0.04,-0.16,0.22,44507,2.245,0.01,24.5,0.0,17,327.97,1
336,2.41,2.43,2.36,-0.4,163,23.47,76.53,45.35,-0.04,-0.16,0.23,15466,2.42,0.02,24.27,0.0,17,327.97,1
337,2.55,2.57,2.47,-0.37,298,24.77,75.23,47.85,-0.04,-0.17,0.24,9979,2.56,0.02,23.84,0.0,17,327.97,1
338,2.66,2.67,2.66,-0.33,153,25.99,74.01,50.16,-0.04,-0.17,0.24,10048,2.665,0.02,23.22,0.0,17,327.97,1
339,2.82,2.83,2.82,-0.41,948,27.47,72.53,52.99,-0.05,-0.17,0.25,6024,2.825,0.02,22.78,0.0,17,327.97,1
340,3.0,3.01,3.07,-0.39,929,29.08,70.92,56.05,-0.05,-0.17,0.26,50120,3.005,0.02,22.38,0.0,17,327.97,1
341,3.19,3.21,3.23,-0.35,388,30.8,69.2,59.3,-0.05,-0.17,0.27,3396,3.2,0.02,21.98,0.0,17,327.97,1
342,3.4,3.42,3.41,-0.45,861,32.61,67.39,62.74,-0.05,-0.18,0.27,6081,3.41,0.02,21.58,0.0,17,327.97,1
343,3.7,3.72,3.67,-0.47,440,34.74,65.26,66.76,-0.06,-0.18,0.28,13539,3.71,0.02,21.45,0.0,17,327.97,1
344,3.95,3.97,3.84,-0.53,258,36.77,63.23,70.58,-0.06,-0.18,0.29,3007,3.96,0.02,21.08,0.0,17,327.97,1
345,4.15,4.17,4.15,-0.54,3525,38.76,61.24,74.31,-0.07,-0.18,0.29,12067,4.16,0.02,20.46,0.0,17,327.97,1
346,4.53,4.55,4.52,-0.46,1021,41.19,58.81,78.87,-0.07,-0.19,0.3,4626,4.54,0.02,20.4,0.0,17,327.97,1
347,4.86,4.88,4.85,-0.47,592,43.56,56.44,83.3,-0.07,-0.19,0.3,9104,4.87,0.02,20.09,0.0,17,327.97,1
348,5.12,5.14,5.12,-0.59,753,45.93,54.07,87.7,-0.08,-0.18,0.31,4244,5.13,0.03,19.47,0.0,17,327.97,1
349,5.6,5.63,5.64,-0.48,1120,48.58,51.42,92.64,-0.08,-0.19,0.31,5173,5.615,0.03,19.51,0.0,17,327.97,1
350,6.03,6.06,5.91,-0.7,3338,51.21,48.79,97.5,-0.09,-0.19,0.31,32093,6.045,0.03,19.29,0.0,17,327.97,1
190,0.01,0.02,0.03,0.0,2,0.15,99.85,0.29,0.0,0.0,0.0,3,0.015,0.0,82.92,0.0,20,321.73,0
195,0.01,0.02,0.02,-0.02,50,0.15,99.85,0.29,0.0,0.0,0.0,10,0.015,0.0,79.48,0.0,20,321.73,0
200,0.02,0.03,0.03,-0.02,10,0.23,99.77,0.45,0.0,-0.01,0.0,31,0.025,0.0,79.68,0.0,20,321.73,0
215,0.03,0.04,0.07,-0.04,2,0.32,99.68,0.63,0.0,-0.01,0.01,43,0.035,0.0,72.24,0.0,20,321.73,0
220,0.03,0.04,0.06,-0.05,5,0.33,99.67,0.65,0.0,-0.01,0.01,26,0.035,0.0,69.12,0.0,20,321.73,0
230,0.05,0.06,0.09,-0.03,10,0.5,99.5,0.98,0.0,-0.01,0.01,90,0.055,0.0,65.91,0.0,20,321.73,0
245,0.09,0.1,0.13,-0.04,16,0.84,99.16,1.64,0.0,-0.02,0.01,30,0.095,0.0,60.28,0.0,20,321.73,0
250,0.1,0.11,0.17,0.0,11,0.94,99.06,1.83,0.0,-0.02,0.02,43,0.105,0.0,57.86,0.0,20,321.73,0
255,0.12,0.13,0.23,-0.01,20,1.11,98.89,2.16,0.0,-0.02,0.02,273,0.125,0.0,55.97,0.0,20,321.73,0
260,0.14,0.15,0.25,0.06,2,1.29,98.71,2.51,0.0,-0.03,0.02,175,0.145,0.0,53.9,0.0,20,321.73,0
265,0.17,0.18,0.24,-0.03,1,1.55,98.45,3.01,0.0,-0.03,0.02,63,0.175,0.0,52.1,0.0,20,321.73,0
270,0.21,0.22,0.35,0.07,5,1.88,98.12,3.66,0.0,-0.03,0.03,5013,0.215,0.0,50.43,0.0,20,321.73,0
280,0.29,0.3,0.4,-0.01,6,2.59,97.41,5.05,0.0,-0.04,0.04,124,0.295,0.0,46.38,0.0,20,321.73,0
285,0.35,0.36,0.52,-0.06,1,3.11,96.89,6.06,-0.01,-0.05,0.05,51,0.355,0.0,44.51,0.0,20,321.73,0
300,0.59,0.6,0.6,-0.01,1,5.28,94.72,10.27,-0.01,-0.07,0.08,2644,0.595,0.0,38.44,0.0,20,321.73,0
305,0.7,0.71,0.68,-0.01,6,6.32,93.68,12.28,-0.01,-0.08,0.09,114,0.705,0.0,36.3,0.0,20,321.73,0
307,0.75,0.77,0.9,-0.26,4,6.83,93.17,13.26,-0.01,-0.08,0.1,81,0.76,0.0,35.49,0.0,20,321.73,0
308,0.78,0.8,0.79,0.0,1,7.1,92.9,13.8,-0.01,-0.08,0.1,222,0.79,0.0,35.09,0.0,20,321.73,0
