Stock quote and option quote for SPY on 9/1/20 11:25:55

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
350.51,Y,+1.20,350.51,Z,350.52,Q,2 x 14,"19,223,846",350.21,351.40,349.24

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
100,1.56%,81.89,1.366,Q,6/19/20,351.30,218.26,"947,430,000",1.008

Theo parameters
Theo date,Theo stock price,Theo volatility
12/30/20, 0.00$, 0.00%

2 SEP 20  (1)  100 (Weeklys)
Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,BID,BX,ASK,AX,,,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,,
SPY200916C357,2.15,C,-.05,7,28.85%,71.15%,58.32%,.05,0,-.13,.26,7,894,2.225,.03,16.20%,0,2.21,Z,2.24,W,,,16 SEP 20,357,8.63,Z,8.66,Z,SPY200916P357,8.15,Z,-1.19,23,71.45%,28.55%,57.71%,-.10,0,-.13,.25,23,153,2.155,.03,15.94%,6.49,,
SPY200916C358,2.10,P,+.24,92,25.64%,74.36%,51.79%,.04,0,-.12,.24,92,478,1.86,.03,15.83%,0,1.85,Q,1.87,W,,,16 SEP 20,358,9.18,P,9.22,Z,SPY200916P358,8.83,W,0,0,75.16%,24.84%,50.15%,-.11,0,-.11,.24,0,93,1.71,.03,15.22%,7.49,,
SPY200916C359,1.75,Z,+.13,3,23.05%,76.95%,46.55%,.04,0,-.11,.23,3,576,1.625,.03,15.87%,0,1.61,X,1.64,P,,,16 SEP 20,359,9.93,Q,10.02,Q,SPY200916P359,9.65,Z,<empty>,2,77.78%,22.22%,44.84%,-.11,0,-.11,.22,2,0,1.485,.03,15.27%,8.49,,
SPY200916C360,1.45,M,+.16,143,20.20%,79.80%,40.78%,.03,0,-.10,.21,143,"2,207",1.35,.03,15.60%,0,1.34,W,1.36,W,,,16 SEP 20,360,10.68,P,10.79,Q,SPY200916P360,11.11,C,0,0,80.50%,19.50%,39.34%,-.11,0,-.10,.21,0,41,1.245,.03,15.12%,9.49,,
SPY200916C361,1.21,M,+.03,3,18.01%,81.99%,36.34%,.03,0,-.10,.20,3,556,1.175,.02,15.68%,0,1.16,X,1.19,X,,,16 SEP 20,361,11.40,W,11.54,Q,SPY200916P361,11.59,C,0,0,83.48%,16.52%,33.30%,-.11,0,-.09,.19,0,1,.98,.02,14.70%,10.49,,
SPY200916C362,1.07,C,+.09,1,15.80%,84.20%,31.87%,.03,0,-.09,.18,1,533,.995,.02,15.62%,0,.99,Z,1.00,Z,,,16 SEP 20,362,12.37,Q,12.49,Q,SPY200916P362,12.42,C,0,0,84.60%,15.40%,31.06%,-.11,0,-.09,.18,0,1,.94,.02,15.36%,11.49,,
SPY200916C363,.91,M,+.08,2,13.78%,86.22%,27.79%,.02,0,-.08,.17,2,589,.84,.02,15.58%,0,.83,Z,.85,W,,,16 SEP 20,363,13.05,Q,13.28,Q,SPY200916P363,0, ,0,<empty>,87.68%,12.32%,24.83%,-.11,0,-.07,.16,<empty>,0,.675,.02,14.62%,12.49,,
SPY200916C364,.77,A,+.05,10,11.85%,88.15%,23.89%,.02,0,-.07,.15,10,174,.695,.02,15.47%,0,.69,W,.70,Z,,,16 SEP 20,364,13.90,Q,14.16,Q,SPY200916P364,14.10,P,<empty>,1,89.60%,10.40%,20.94%,-.10,0,-.06,.14,1,1,.54,.02,14.50%,13.49,,
SPY200916C365,.61,C,-.04,16,10.31%,89.69%,20.78%,.02,0,-.07,.14,16,307,.59,.02,15.51%,0,.58,W,.60,W,,,16 SEP 20,365,14.88,Q,15.21,Q,SPY200916P365,15.12,C,0,0,89.88%,10.12%,20.40%,-.10,0,-.07,.14,0,111,.555,.02,15.38%,14.49,,
SPY200916C366,.53,M,-.04,1,8.89%,91.11%,17.91%,.01,0,-.06,.12,1,86,.495,.01,15.52%,0,.49,W,.50,W,,,16 SEP 20,366,15.79,Q,16.06,Q,SPY200916P366,16.02,C,0,0,91.53%,8.47%,17.06%,-.10,0,-.06,.12,0,100,.435,.01,15.21%,15.49,,
SPY200916C367,.43,W,0,0,7.64%,92.36%,15.39%,.01,0,-.05,.11,0,75,.415,.01,15.54%,0,.41,W,.42,W,,,16 SEP 20,367,16.69,Q,17.04,Q,SPY200916P367,0, ,0,<empty>,92.50%,7.50%,15.11%,-.09,0,-.05,.11,<empty>,0,.375,.01,15.43%,16.49,,
SPY200916C368,.37,M,0,0,6.64%,93.36%,13.37%,.01,0,-.05,.10,0,83,.355,.01,15.64%,0,.35,W,.36,W,,,16 SEP 20,368,17.55,Z,17.85,Z,SPY200916P368,0, ,0,<empty>,94.70%,5.30%,10.67%,-.08,0,-.04,.09,<empty>,0,.21,.01,14.53%,17.49,,
SPY200916C369,.28,C,-.06,1,5.78%,94.22%,11.64%,.01,0,-.04,.09,1,73,.305,.01,15.77%,0,.30,W,.31,W,,,16 SEP 20,369,18.50,Q,18.79,Q,SPY200916P369,18.33,Z,<empty>,1,95.52%,4.48%,9.01%,-.07,0,-.04,.09,1,0,.155,.01,14.60%,18.49,,
SPY200916C370,.29,C,+.02,12,4.93%,95.07%,9.93%,.01,0,-.04,.08,12,182,.255,.01,15.81%,0,.25,W,.26,W,,,16 SEP 20,370,19.49,Q,19.83,Q,SPY200916P370,19.14,Z,<empty>,1,95.44%,4.56%,9.18%,-.07,0,-.04,.09,1,0,.17,.01,15.45%,19.49,,
SPY200916C371,.23,P,-.01,1,4.36%,95.64%,8.79%,.01,0,-.03,.07,1,4,.225,.01,16.03%,0,.22,P,.23,W,,,16 SEP 20,371,20.46,Q,20.78,Q,SPY200916P371,0, ,0,<empty>,95.99%,4.01%,8.06%,-.06,0,-.04,.08,<empty>,0,.13,.00,15.66%,20.49,,
SPY200916C372,.22,D,0,0,3.81%,96.19%,7.68%,.01,0,-.03,.06,0,15,.195,.01,16.19%,0,.19,W,.20,W,,,16 SEP 20,372,21.42,Q,21.75,Q,SPY200916P372,0, ,0,<empty>,96.44%,3.56%,7.16%,-.06,0,-.04,.08,<empty>,0,.095,.00,15.90%,21.49,,
SPY200916C373,.19,W,0,0,3.27%,96.73%,6.59%,.01,0,-.03,.06,0,19,.165,.01,16.28%,0,.16,W,.17,W,,,16 SEP 20,373,22.37,Q,22.65,Q,SPY200916P373,0, ,0,<empty>,97.26%,2.74%,5.51%,-.04,0,-.02,.08,<empty>,0,.02,.00,15.60%,22.49,,
SPY200916C374,0, ,0,<empty>,2.88%,97.12%,5.81%,.00,0,-.03,.05,<empty>,0,.145,.01,16.48%,0,.14,W,.15,W,,,16 SEP 20,374,23.43,Q,23.71,Q,SPY200916P374,0, ,0,<empty>,96.67%,3.33%,6.71%,-.05,0,-.04,.08,<empty>,0,.08,.00,17.06%,23.49,,
SPY200916C375,.13,C,-.03,1,2.51%,97.49%,5.04%,.00,0,-.02,.05,1,444,.125,.01,16.62%,0,.12,W,.13,W,,,16 SEP 20,375,24.32,Q,24.61,Q,SPY200916P375,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.025,.00,--,24.49,,
SPY200916C376,0, ,0,<empty>,2.13%,97.87%,4.30%,.00,0,-.02,.04,<empty>,0,.105,.00,16.69%,0,.10,W,.11,W,,,16 SEP 20,376,25.22,Q,25.54,Q,SPY200916P376,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.11,.00,--,25.49,,
SPY200916C377,0, ,0,<empty>,1.92%,98.08%,3.87%,.00,0,-.02,.04,<empty>,0,.095,.00,16.96%,0,.09,W,.10,W,,,16 SEP 20,377,26.39,Q,26.67,Q,SPY200916P377,0, ,0,<empty>,97.08%,2.92%,5.89%,-.05,0,-.04,.08,<empty>,0,.04,.00,18.58%,26.49,,
SPY200916C378,.10,Z,0,0,1.71%,98.29%,3.45%,.00,0,-.02,.03,0,17,.085,.00,17.19%,0,.08,W,.09,W,,,16 SEP 20,378,27.29,Q,27.57,Q,SPY200916P378,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.06,.00,--,27.49,,
SPY200916C379,0, ,0,<empty>,1.51%,98.49%,3.05%,.00,0,-.02,.03,<empty>,0,.075,.00,17.38%,0,.07,W,.08,W,,,16 SEP 20,379,28.35,Q,28.65,Q,SPY200916P379,0, ,0,<empty>,97.32%,2.68%,5.40%,-.04,0,-.01,.08,<empty>,0,.01,.00,19.55%,28.49,,
SPY200916C380,.08,P,-.03,38,1.47%,98.53%,2.96%,.00,0,-.02,.03,38,199,.075,.00,17.88%,0,.07,P,.08,W,,,16 SEP 20,380,29.18,Q,29.50,Q,SPY200916P380,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.15,.00,--,29.49,,
SPY200916C381,.07,D,0,1,1.28%,98.72%,2.58%,.00,0,-.01,.03,1,1,.065,.00,18.01%,0,.06,P,.07,W,,,16 SEP 20,381,30.32,Q,30.64,Q,SPY200916P381,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.01,.00,--,30.49,,
SPY200916C382,0, ,0,<empty>,1.10%,98.90%,2.21%,.00,0,-.01,.02,<empty>,0,.055,.00,18.09%,0,.05,W,.06,W,,,16 SEP 20,382,31.30,Q,31.65,Q,SPY200916P382,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.015,.00,--,31.49,,
SPY200916C383,0, ,0,<empty>,1.07%,98.93%,2.15%,.00,0,-.01,.02,<empty>,0,.055,.00,18.56%,0,.05,P,.06,W,,,16 SEP 20,383,32.28,Q,32.63,Q,SPY200916P383,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.035,.00,--,32.49,,
SPY200916C384,.04,J,0,0,0.89%,99.11%,1.79%,.00,0,-.01,.02,0,1,.045,.00,18.55%,0,.04,W,.05,W,,,16 SEP 20,384,33.29,Q,33.62,Q,SPY200916P384,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.035,.00,--,33.49,,
SPY200916C385,.04,E,0,0,0.87%,99.13%,1.75%,.00,0,-.01,.02,0,319,.045,.00,19.01%,0,.04,P,.05,W,,,16 SEP 20,385,34.34,Q,34.62,Q,SPY200916P385,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.01,.00,--,34.49,,
SPY200916C390,.06,M,+.01,64,0.63%,99.37%,1.28%,.00,0,-.01,.01,64,293,.035,.00,20.64%,0,.03,P,.04,W,,,16 SEP 20,390,39.27,Q,39.60,Q,SPY200916P390,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.055,.00,--,39.49,,
SPY200916C395,.03,X,0,0,0.43%,99.57%,0.87%,.00,0,-.01,.01,0,336,.025,.00,21.92%,0,.02,P,.03,W,,,16 SEP 20,395,44.23,Q,44.52,Q,SPY200916P395,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.115,.00,--,44.49,,
SPY200916C400,.03,M,-.01,2,0.26%,99.74%,0.52%,.00,0,.00,.01,2,409,.015,.00,22.74%,0,.01,W,.02,W,,,16 SEP 20,400,49.27,Q,49.60,Q,SPY200916P400,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.055,.00,--,49.49,,
SPY200916C405,.02,P,-.01,20,0.24%,99.76%,0.48%,.00,0,.00,.01,20,18,.015,.00,24.69%,0,.01,W,.02,W,,,16 SEP 20,405,54.35,Q,54.66,Q,SPY200916P405,0, ,0,<empty>,97.06%,2.94%,5.98%,-.05,0,-.02,.09,<empty>,0,.015,.00,37.32%,54.49,,
SPY200916C410,.01,P,<empty>,29,0.22%,99.78%,0.45%,.00,0,.00,.01,29,29,.015,.00,26.62%,0,.01,Z,.02,W,,,16 SEP 20,410,59.22,Q,59.52,Q,SPY200916P410,60.67,Z,-2.37,14,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,14,11,-.12,.00,--,59.49,,
SPY200916C415,.01,M,0,0,0.21%,99.79%,0.42%,.00,0,.00,.01,0,5,.015,.00,28.42%,0,.01,P,.02,W,,,16 SEP 20,415,64.30,Q,64.60,Q,SPY200916P415,64.51,M,0,0,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,0,3,-.04,.00,--,64.49,,

18 SEP 20  (17)  100
Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,BID,BX,ASK,AX,,,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,,
SPY200918C5,315.89,C,+4.47,2,0.00%,100.00%,100.00%,.00,<empty>,.00,.00,2,6,.11,.00,++,345.51,345.37,W,345.87,N,,,18 SEP 20,5,0,J,.01,P,SPY200918P5,.01,B,0,1,0.35%,99.65%,0.61%,.00,0,.00,.00,1,"5,518",.005,.00,574.49%,0,,
SPY200918C10,316.10,Z,+9.43,10,0.00%,100.00%,100.00%,.00,<empty>,.00,.00,10,10,.125,.00,++,340.51,340.37,N,340.90,E,,,18 SEP 20,10,0,J,.01,P,SPY200918P10,.01,J,0,50,0.21%,99.79%,0.37%,.00,0,.00,.00,50,"17,398",.005,.00,473.04%,0,,
SPY200918C15,301.48,I,+4.18,5,0.00%,100.00%,100.00%,.00,<empty>,.00,.00,5,4,.105,.00,++,335.51,335.36,E,335.87,N,,,18 SEP 20,15,0,J,.01,P,SPY200918P15,.01,M,0,1,0.16%,99.84%,0.28%,.00,0,.00,.00,1,"11,097",.005,.00,415.88%,0,,
SPY200918C20,292.50,P,<empty>,1,0.00%,100.00%,100.00%,.00,<empty>,.00,.00,1,0,.105,.00,++,330.51,330.36,E,330.87,N,,,18 SEP 20,20,0,J,.01,P,SPY200918P20,.01,P,0,20,0.13%,99.87%,0.24%,.00,0,.00,.00,20,"11,514",.005,.00,376.19%,0,,
SPY200918C25,287.93,C,<empty>,1,0.00%,100.00%,100.00%,.00,<empty>,.00,.00,1,0,.11,.00,++,325.51,325.37,W,325.87,N,,,18 SEP 20,25,0,J,.01,P,SPY200918P25,.01,B,0,1,0.11%,99.89%,0.21%,.00,0,.00,.00,1,"5,389",.005,.00,345.84%,0,,
SPY200918C30,271.45,C,<empty>,2,0.00%,100.00%,100.00%,.00,<empty>,.00,.00,2,0,.11,.00,++,320.51,320.37,W,320.87,N,,,18 SEP 20,30,0,J,.01,Z,SPY200918P30,.01,Q,0,4,0.10%,99.90%,0.19%,.00,0,.00,.00,4,"5,556",.005,.00,321.31%,0,,
SPY200918C35,286.04,I,<empty>,1,0.00%,100.00%,100.00%,.00,<empty>,.00,.00,1,0,.11,.00,++,315.51,315.37,W,315.87,N,,,18 SEP 20,35,0,J,.01,P,SPY200918P35,.01,Q,0,1,0.09%,99.91%,0.17%,.00,0,.00,.00,1,"19,851",.005,.00,300.75%,0,,
SPY200918C40,280.80,C,-.25,1,0.00%,100.00%,100.00%,.00,<empty>,.00,.00,1,0,.11,.00,++,310.51,310.37,W,310.87,N,,,18 SEP 20,40,0,J,.01,P,SPY200918P40,.01,X,0,800,0.09%,99.91%,0.16%,.00,0,.00,.00,800,"9,889",.005,.00,283.06%,0,,
SPY200918C45,0, ,0,<empty>,0.00%,100.00%,100.00%,.00,<empty>,.00,.00,<empty>,0,.025,.00,++,305.51,305.27,E,305.80,N,,,18 SEP 20,45,0,J,.01,P,SPY200918P45,.01,I,0,1,0.08%,99.92%,0.15%,.00,0,.00,.00,1,"13,763",.005,.00,267.54%,0,,
SPY200918C50,0, ,0,<empty>,0.00%,100.00%,100.00%,.00,<empty>,.00,.00,<empty>,0,.125,.00,++,300.51,300.39,W,300.88,N,,,18 SEP 20,50,0,J,.01,P,SPY200918P50,.01,Q,0,9,0.08%,99.92%,0.14%,.00,0,.00,.00,9,"41,471",.005,.00,253.73%,0,,
SPY200918C55,0, ,0,<empty>,25.35%,74.65%,87.96%,.00,0,-.11,.03,<empty>,0,.11,.00,1215.49%,295.51,295.37,W,295.87,N,,,18 SEP 20,55,0,J,.01,P,SPY200918P55,.01,A,0,1,0.07%,99.93%,0.13%,.00,0,.00,.00,1,"16,995",.005,.00,241.28%,0,,
SPY200918C60,0, ,0,<empty>,31.17%,68.83%,84.05%,.00,0,-.11,.04,<empty>,0,.11,.00,1095.47%,290.51,290.37,W,290.87,N,,,18 SEP 20,60,0,J,.01,P,SPY200918P60,.01,X,0,51,0.07%,99.93%,0.13%,.00,0,.00,.00,51,"7,755",.005,.00,229.96%,0,,
SPY200918C65,0, ,0,<empty>,36.51%,63.49%,80.14%,.00,0,-.21,.04,<empty>,0,.21,.00,996.32%,285.51,285.47,A,285.97,W,,,18 SEP 20,65,0,J,.01,P,SPY200918P65,.01,D,0,1,0.07%,99.93%,0.13%,.00,0,.00,.00,1,"7,075",.005,.00,219.58%,0,,
SPY200918C70,208.00,C,+38.49,20,41.78%,58.22%,75.94%,.01,0,-.11,.05,20,0,.11,.00,906.98%,280.51,280.37,W,280.87,N,,,18 SEP 20,70,0,J,.01,P,SPY200918P70,.01,W,-.01,50,0.06%,99.94%,0.12%,.00,0,.00,.00,50,"8,112",.005,.00,209.99%,0,,
SPY200918C75,176.00,X,<empty>,25,46.60%,53.40%,71.79%,.01,0,-.02,.05,25,0,.025,.00,829.93%,275.51,275.27,E,275.80,N,,,18 SEP 20,75,0,J,.01,P,SPY200918P75,.01,I,0,2,0.06%,99.94%,0.12%,.00,0,.00,.00,2,"11,957",.005,.00,201.09%,0,,
SPY200918C80,0, ,0,<empty>,50.54%,49.46%,68.21%,.01,0,-.22,.05,<empty>,0,.225,.00,767.77%,270.51,270.47,A,271.00,N,,,18 SEP 20,80,0,J,.01,P,SPY200918P80,.01,D,-.02,1,0.06%,99.94%,0.12%,.00,0,.00,.00,1,"10,576",.005,.00,192.78%,0,,
SPY200918C85,0, ,0,<empty>,54.75%,45.25%,64.10%,.01,0,-.01,.06,<empty>,0,.015,.00,705.86%,265.51,265.26,E,265.79,A,,,18 SEP 20,85,0,J,.01,P,SPY200918P85,.02,C,0,2,0.06%,99.94%,0.11%,.00,0,.00,.00,2,"6,683",.005,.00,184.98%,0,,
SPY200918C90,0, ,0,<empty>,58.24%,41.76%,60.54%,.01,0,-.03,.06,<empty>,0,.03,.00,654.50%,260.51,260.29,N,260.79,N,,,18 SEP 20,90,0,J,.01,P,SPY200918P90,.01,A,-.01,293,0.06%,99.94%,0.11%,.00,0,.00,.00,293,"6,558",.005,.00,177.64%,0,,
SPY200918C95,216.37,E,+71.87,103,61.40%,38.60%,57.16%,.01,0,-.04,.06,103,0,.04,.00,608.46%,255.51,255.27,E,255.83,N,,,18 SEP 20,95,0,J,.01,P,SPY200918P95,.01,W,0,2,0.06%,99.94%,0.11%,.00,0,.00,.00,2,"6,562",.005,.00,170.71%,0,,
SPY200918C100,211.35,E,-9.59,100,64.30%,35.70%,53.91%,.01,0,-.03,.07,100,0,.025,.00,566.66%,250.51,250.27,E,250.80,N,,,18 SEP 20,100,0,B,.01,Z,SPY200918P100,.01,W,0,"1,820",0.06%,99.94%,0.11%,.00,0,.00,.00,"1,820","39,608",.005,.00,164.14%,0,,
SPY200918C105,0, ,0,<empty>,66.92%,33.08%,50.87%,.01,0,-.02,.07,<empty>,0,.02,.00,528.98%,245.51,245.27,E,245.79,A,,,18 SEP 20,105,0,J,.01,P,SPY200918P105,.01,N,0,1,0.06%,99.94%,0.11%,.00,0,.00,.00,1,"8,217",.005,.00,157.90%,0,,
SPY200918C110,201.05,C,+65.52,8,69.14%,30.86%,48.22%,.01,0,-.12,.07,8,0,.115,.00,496.10%,240.51,240.37,W,240.88,A,,,18 SEP 20,110,0,J,.01,P,SPY200918P110,.03,X,0,104,0.06%,99.94%,0.11%,.00,0,.00,.00,104,"10,618",.005,.00,151.96%,0,,
SPY200918C115,0, ,0,<empty>,71.43%,28.57%,45.38%,.01,0,-.04,.07,<empty>,0,.035,.00,463.78%,235.51,235.26,N,235.83,N,,,18 SEP 20,115,0,J,.01,P,SPY200918P115,.01,D,0,1,0.05%,99.95%,0.11%,.00,0,.00,.00,1,"11,035",.005,.00,146.28%,0,,
SPY200918C120,191.02,C,+32.02,4,73.40%,26.60%,42.84%,.01,0,-.03,.08,4,0,.025,.00,435.04%,230.51,230.27,E,230.80,N,,,18 SEP 20,120,0,B,.01,P,SPY200918P120,.01,Q,-.02,131,0.05%,99.95%,0.10%,.00,0,.00,.00,131,"10,174",.005,.00,140.85%,0,,
SPY200918C125,186.04,C,+85.75,5,75.17%,24.83%,40.52%,.01,0,-.04,.08,5,0,.04,.00,408.91%,225.51,225.27,E,225.83,N,,,18 SEP 20,125,0,J,.01,P,SPY200918P125,.01,E,0,10,0.05%,99.95%,0.10%,.00,0,.00,.00,10,"9,553",.005,.00,135.64%,0,,
SPY200918C130,181.36,E,+68.94,101,76.54%,23.46%,38.72%,.01,0,-.22,.08,101,0,.215,.00,386.77%,220.51,220.47,A,220.98,W,,,18 SEP 20,130,0,J,.01,P,SPY200918P130,.01,C,0,100,0.05%,99.95%,0.10%,.00,0,.00,.00,100,"18,176",.005,.00,130.64%,0,,
SPY200918C135,178.50,N,+3.99,1,78.00%,22.00%,36.71%,.01,0,-.24,.08,1,1,.235,.00,364.48%,215.51,215.49,W,216.00,N,,,18 SEP 20,135,0,J,.01,P,SPY200918P135,.03,X,0,5,0.05%,99.95%,0.10%,.00,0,.00,.00,5,"4,336",.005,.00,125.83%,0,,
SPY200918C140,181.80,Q,+18.63,1,79.53%,20.47%,34.56%,.01,0,-.14,.08,1,1,.14,.00,342.41%,210.51,210.40,W,210.90,W,,,18 SEP 20,140,0,J,.01,P,SPY200918P140,.01,A,0,0,0.05%,99.95%,0.10%,.00,0,.00,.00,0,"19,273",.005,.00,121.19%,0,,
SPY200918C145,175.73,C,<empty>,10,80.98%,19.02%,32.46%,.01,0,-.02,.08,10,0,.02,.00,321.52%,205.51,205.27,E,205.79,A,,,18 SEP 20,145,0,J,.01,P,SPY200918P145,.01,C,0,2,0.05%,99.95%,0.10%,.00,0,.00,.00,2,"8,192",.005,.00,116.72%,0,,
SPY200918C150,171.25,D,+14.18,10,82.12%,17.88%,30.80%,.01,0,-.04,.09,10,5,.035,.00,303.55%,200.51,200.30,N,200.79,N,,,18 SEP 20,150,0,J,.01,P,SPY200918P150,.01,Q,0,8,0.05%,99.95%,0.10%,.00,0,.00,.00,8,"42,718",.005,.00,112.40%,0,,
SPY200918C155,166.53,I,+9.71,5,83.19%,16.81%,29.20%,.01,0,-.03,.09,5,5,.035,.00,286.56%,195.51,195.26,N,195.83,N,,,18 SEP 20,155,0,J,.01,P,SPY200918P155,.01,I,0,20,0.05%,99.95%,0.10%,.00,0,.00,.00,20,"8,721",.005,.00,108.22%,0,,
SPY200918C160,154.35,C,+2.52,2,84.19%,15.81%,27.68%,.01,0,-.02,.09,2,8,.025,.00,270.53%,190.51,190.27,E,190.80,N,,,18 SEP 20,160,0,J,.01,P,SPY200918P160,.01,M,0,2,0.05%,99.95%,0.11%,.00,0,.00,.00,2,"4,284",.005,.00,104.17%,0,,
SPY200918C165,147.78,C,+1.63,8,85.08%,14.92%,26.33%,.01,0,-.04,.09,8,8,.04,.00,255.75%,185.51,185.27,E,185.83,N,,,18 SEP 20,165,0,Q,.01,P,SPY200918P165,.02,A,+.01,1,0.05%,99.95%,0.11%,.00,0,.00,.00,1,"5,986",.005,.00,100.24%,0,,
SPY200918C170,178.90,N,+32.40,1,85.99%,14.01%,24.91%,.01,0,.00,.09,1,3,.005,.00,241.27%,180.51,180.24,A,180.79,A,,,18 SEP 20,170,.01,W,.02,P,SPY200918P170,.02,A,0,1,0.14%,99.86%,0.28%,.00,0,.00,.00,1,"10,839",.015,.00,104.99%,0,,
SPY200918C175,120.05,W,+7.09,1,86.71%,13.29%,23.78%,.01,0,-.04,.09,1,0,.04,.00,228.40%,175.51,175.27,E,175.83,N,,,18 SEP 20,175,.01,Z,.02,P,SPY200918P175,.02,E,0,0,0.15%,99.85%,0.28%,.00,0,.00,.00,0,"16,615",.015,.00,101.03%,0,,
SPY200918C180,168.50,P,+26.30,1,87.44%,12.56%,22.63%,.01,0,-.04,.09,1,3,.04,.00,215.87%,170.51,170.27,E,170.83,N,,,18 SEP 20,180,.01,W,.02,P,SPY200918P180,.02,C,+.01,2,0.15%,99.85%,0.28%,.00,0,.00,.00,2,"9,419",.015,.00,97.03%,0,,
SPY200918C185,126.57,D,+9.24,4,87.93%,12.07%,21.85%,.01,0,-.14,.09,4,0,.14,.00,205.14%,165.51,165.42,W,165.88,N,,,18 SEP 20,185,.01,P,.02,Z,SPY200918P185,.01,D,-.01,1,0.15%,99.85%,0.28%,.00,0,.00,.00,1,"7,144",.015,.00,93.19%,0,,
SPY200918C190,120.19,W,+10.11,1,88.61%,11.39%,20.74%,.01,0,-.11,.09,1,21,.11,.00,193.57%,160.51,160.36,W,160.88,N,,,18 SEP 20,190,.01,P,.02,P,SPY200918P190,.02,A,0,4,0.15%,99.85%,0.29%,.00,0,.00,.00,4,"16,043",.015,.00,89.62%,0,,
SPY200918C195,105.65,Z,-4.35,12,89.35%,10.65%,19.50%,.01,0,-.02,.09,12,30,.02,.00,181.91%,155.51,155.27,E,155.79,A,,,18 SEP 20,195,.01,P,.02,P,SPY200918P195,.02,W,0,0,0.15%,99.85%,0.29%,.00,0,.00,.00,0,"10,237",.015,.00,85.90%,0,,
SPY200918C200,129.35,E,+6.48,18,89.72%,10.28%,18.92%,.01,0,-.12,.09,18,43,.115,.00,172.85%,150.51,150.36,A,150.89,N,,,18 SEP 20,200,.01,Z,.02,Z,SPY200918P200,.02,X,-.01,70,0.15%,99.85%,0.29%,.00,0,.00,.00,70,"56,771",.015,.00,82.42%,0,,
SPY200918C201,0, ,0,<empty>,89.83%,10.17%,18.73%,.01,0,-.11,.09,<empty>,0,.11,.00,170.83%,149.51,149.36,W,149.88,N,,,18 SEP 20,201,.01,Z,.02,W,SPY200918P201,.02,W,0,301,0.15%,99.85%,0.30%,.00,0,.00,.00,301,"2,809",.015,.00,81.73%,0,,
SPY200918C202,0, ,0,<empty>,90.04%,9.96%,18.37%,.01,0,-.06,.09,<empty>,0,.055,.00,168.27%,148.51,148.29,A,148.84,A,,,18 SEP 20,202,.01,Z,.02,X,SPY200918P202,.03,P,0,10,0.15%,99.85%,0.30%,.00,0,.00,.00,10,"1,483",.015,.00,81.06%,0,,
SPY200918C203,0, ,0,<empty>,90.03%,9.97%,18.39%,.01,0,-.11,.09,<empty>,0,.11,.00,166.97%,147.51,147.36,W,147.88,E,,,18 SEP 20,203,.02,W,.03,P,SPY200918P203,.05,Q,-.03,1,0.24%,99.76%,0.46%,.00,0,-.01,.00,1,"1,865",.025,.00,83.97%,0,,
