Strike,BID,ASK,LAST,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theta,Vega,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,expire_days,expire_price,target
55,0.0,0.01,0.01,0.0,95,0.08,99.92,0.14,0.0,0.0,0.0,7943,0.005,0.0,233.87,0.0,16,319.735,0
60,0.0,0.01,0.01,0.0,120,0.07,99.93,0.14,0.0,0.0,0.0,6037,0.005,0.0,222.18,0.0,16,319.735,0
65,0.0,0.01,0.01,0.0,100,0.07,99.93,0.13,0.0,0.0,0.0,6458,0.005,0.0,211.45,0.0,16,319.735,0
70,0.0,0.01,0.01,0.0,150,0.07,99.93,0.13,0.0,0.0,0.0,66783,0.005,0.0,201.54,0.0,16,319.735,0
80,0.0,0.01,0.01,0.0,146,0.07,99.93,0.12,0.0,0.0,0.0,12367,0.005,0.0,183.74,0.0,16,319.735,0
90,0.0,0.01,0.01,0.0,115,0.06,99.94,0.12,0.0,0.0,0.0,21656,0.005,0.0,168.09,0.0,16,319.735,0
115,0.0,0.01,0.01,-0.01,10,0.06,99.94,0.12,0.0,0.0,0.0,6271,0.005,0.0,135.62,0.0,16,319.735,0
125,0.01,0.02,0.01,0.0,51,0.16,99.84,0.3,0.0,0.0,0.0,9687,0.015,0.0,135.51,0.0,16,319.735,0
145,0.01,0.02,0.01,-0.02,870,0.16,99.84,0.3,0.0,0.0,0.0,6929,0.015,0.0,114.26,0.0,16,319.735,0
150,0.01,0.02,0.02,-0.01,856,0.16,99.84,0.31,0.0,0.0,0.0,33905,0.015,0.0,109.57,0.0,16,319.735,0
160,0.02,0.03,0.04,-0.02,2,0.25,99.75,0.48,0.0,-0.01,0.0,7882,0.025,0.0,104.67,0.0,16,319.735,0
165,0.02,0.03,0.03,-0.02,20,0.25,99.75,0.49,0.0,-0.01,0.0,6952,0.025,0.0,100.09,0.0,16,319.735,0
170,0.03,0.04,0.03,-0.01,32,0.34,99.66,0.65,0.0,-0.01,0.0,10004,0.035,0.0,98.66,0.0,16,319.735,0
180,0.04,0.05,0.04,-0.02,10,0.43,99.57,0.83,0.0,-0.01,0.0,15604,0.045,0.0,92.16,0.0,16,319.735,0
190,0.05,0.06,0.05,-0.02,8,0.52,99.48,1.02,0.0,-0.01,0.01,10281,0.055,0.0,85.32,0.0,16,319.735,0
195,0.05,0.06,0.05,-0.02,106,0.53,99.47,1.04,0.0,-0.01,0.01,13682,0.055,0.0,81.15,0.0,16,319.735,0
200,0.06,0.07,0.06,-0.02,199,0.63,99.37,1.22,0.0,-0.02,0.01,47603,0.065,0.0,78.44,0.0,16,319.735,0
201,0.06,0.07,0.15,0.0,30,0.63,99.37,1.23,0.0,-0.02,0.01,2413,0.065,0.0,77.65,0.0,16,319.735,0
202,0.07,0.08,0.13,0.02,6,0.71,99.29,1.38,0.0,-0.02,0.01,3731,0.075,0.0,78.04,0.0,16,319.735,0
203,0.07,0.08,0.11,-0.09,2,0.71,99.29,1.39,0.0,-0.02,0.01,2946,0.075,0.0,77.2,0.0,16,319.735,0
204,0.07,0.08,0.15,-0.05,20,0.72,99.28,1.39,0.0,-0.02,0.01,3015,0.075,0.0,76.38,0.0,16,319.735,0
205,0.07,0.08,0.07,-0.03,2,0.72,99.28,1.4,0.0,-0.02,0.01,4031,0.075,0.0,75.58,0.0,16,319.735,0
206,0.07,0.08,0.07,-0.14,79,0.72,99.28,1.41,0.0,-0.02,0.01,1652,0.075,0.0,74.75,0.0,16,319.735,0
209,0.08,0.09,0.08,-0.02,14,0.81,99.19,1.58,0.0,-0.02,0.01,2167,0.085,0.0,73.37,0.0,16,319.735,0
213,0.09,0.1,0.1,-0.01,3,0.91,99.09,1.77,0.0,-0.02,0.01,2827,0.095,0.0,71.08,0.0,16,319.735,0
214,0.09,0.1,0.09,-0.03,1,0.91,99.09,1.78,0.0,-0.02,0.01,1941,0.095,0.0,70.27,0.0,16,319.735,0
216,0.09,0.1,0.15,-0.07,1,0.93,99.07,1.81,0.0,-0.02,0.01,2419,0.095,0.0,68.7,0.0,16,319.735,0
218,0.1,0.11,0.24,0.04,235,1.01,98.99,1.98,0.0,-0.02,0.01,2951,0.105,0.0,67.89,0.0,16,319.735,0
220,0.1,0.11,0.1,-0.04,125,1.03,98.97,2.0,0.0,-0.02,0.01,31888,0.105,0.0,66.3,0.0,16,319.735,0
224,0.12,0.13,0.36,0.12,56,1.21,98.79,2.36,0.0,-0.03,0.02,5088,0.125,0.0,64.55,0.0,16,319.735,0
225,0.12,0.13,0.12,-0.03,1,1.22,98.78,2.38,0.0,-0.03,0.02,24192,0.125,0.0,63.75,0.0,16,319.735,0
226,0.13,0.14,0.13,-0.03,201,1.3,98.7,2.54,0.0,-0.03,0.02,4230,0.135,0.0,63.59,0.0,16,319.735,0
227,0.13,0.14,0.22,-0.14,1,1.31,98.69,2.56,0.0,-0.03,0.02,10958,0.135,0.0,62.79,0.0,16,319.735,0
229,0.14,0.15,0.14,-0.11,1,1.41,98.59,2.75,0.0,-0.03,0.02,5756,0.145,0.0,61.79,0.0,16,319.735,0
230,0.14,0.15,0.14,-0.01,28,1.42,98.58,2.77,0.0,-0.03,0.02,69530,0.145,0.0,61.0,0.0,16,319.735,0
231,0.15,0.16,0.14,-0.02,3,1.51,98.49,2.94,0.0,-0.03,0.02,2990,0.155,0.0,60.75,0.0,16,319.735,0
233,0.16,0.17,0.15,-0.12,2,1.6,98.4,3.13,0.0,-0.03,0.02,3566,0.165,0.0,59.67,0.0,16,319.735,0
234,0.16,0.17,0.17,-0.01,440,1.62,98.38,3.16,0.0,-0.03,0.02,4261,0.165,0.0,58.87,0.0,16,319.735,0
235,0.16,0.17,0.16,-0.05,48,1.63,98.37,3.18,0.0,-0.03,0.02,43370,0.165,0.0,58.08,0.0,16,319.735,0
240,0.19,0.2,0.19,-0.02,345,1.93,98.07,3.78,0.0,-0.04,0.02,44387,0.195,0.0,55.46,0.0,16,319.735,0
241,0.19,0.2,0.19,-0.01,2,1.95,98.05,3.82,0.0,-0.04,0.02,3425,0.195,0.0,54.68,0.0,16,319.735,0
244,0.21,0.22,0.22,-0.05,6,2.16,97.84,4.22,0.0,-0.04,0.03,4201,0.215,0.0,53.06,0.0,16,319.735,0
245,0.22,0.23,0.21,-0.03,14,2.25,97.75,4.41,0.0,-0.04,0.03,32214,0.225,0.0,52.63,0.0,16,319.735,0
248,0.24,0.25,0.23,-0.06,2,2.48,97.52,4.85,0.0,-0.04,0.03,10401,0.245,0.0,50.93,0.0,16,319.735,0
250,0.26,0.27,0.26,-0.04,593,2.68,97.32,5.24,0.0,-0.05,0.03,150765,0.265,0.0,49.93,0.0,16,319.735,0
251,0.26,0.27,0.25,-0.05,21,2.7,97.3,5.29,0.0,-0.05,0.03,6172,0.265,0.0,49.13,0.0,16,319.735,0
252,0.27,0.28,0.26,-0.06,3,2.81,97.19,5.51,0.0,-0.05,0.04,10141,0.275,0.0,48.63,0.0,16,319.735,0
253,0.28,0.29,0.27,-0.05,6,2.92,97.08,5.71,0.0,-0.05,0.04,18100,0.285,0.0,48.11,0.0,16,319.735,0
254,0.29,0.3,0.28,-0.03,1,3.03,96.97,5.92,0.0,-0.05,0.04,12713,0.295,0.0,47.57,0.0,16,319.735,0
255,0.3,0.31,0.29,-0.07,52,3.14,96.86,6.14,0.0,-0.05,0.04,47105,0.305,0.0,47.02,0.0,16,319.735,0
256,0.31,0.32,0.3,-0.08,102,3.25,96.75,6.36,0.0,-0.05,0.04,7718,0.315,0.0,46.47,0.0,16,319.735,0
257,0.32,0.33,0.3,-0.05,10,3.36,96.64,6.59,0.0,-0.05,0.04,6560,0.325,0.0,45.91,0.0,16,319.735,0
259,0.34,0.35,0.33,-0.07,5,3.59,96.41,7.04,0.0,-0.06,0.04,9886,0.345,0.0,44.75,0.0,16,319.735,0
260,0.36,0.37,0.35,-0.08,3478,3.79,96.21,7.42,0.0,-0.06,0.05,100050,0.365,0.0,44.37,0.0,16,319.735,0
261,0.38,0.39,0.36,-0.03,5,3.99,96.01,7.81,0.0,-0.06,0.05,10096,0.385,0.0,43.97,0.0,16,319.735,0
262,0.39,0.4,0.38,-0.11,17,4.11,95.89,8.06,-0.01,-0.06,0.05,13398,0.395,0.0,43.35,0.0,16,319.735,0
263,0.41,0.42,0.39,-0.1,157,4.32,95.68,8.46,-0.01,-0.06,0.05,10086,0.415,0.0,42.92,0.0,16,319.735,0
264,0.42,0.43,0.39,-0.1,1,4.45,95.55,8.72,-0.01,-0.06,0.05,7002,0.425,0.0,42.27,0.0,16,319.735,0
265,0.44,0.45,0.4,-0.13,259,4.66,95.34,9.13,-0.01,-0.07,0.06,60746,0.445,0.0,41.81,0.0,16,319.735,0
266,0.46,0.47,0.44,-0.09,454,4.87,95.13,9.54,-0.01,-0.07,0.06,6143,0.465,0.0,41.32,0.0,16,319.735,0
267,0.48,0.49,0.47,-0.07,617,5.09,94.91,9.97,-0.01,-0.07,0.06,6680,0.485,0.0,40.82,0.0,16,319.735,0
268,0.51,0.52,0.48,-0.12,69,5.38,94.62,10.54,-0.01,-0.07,0.06,15945,0.515,0.0,40.45,0.0,16,319.735,0
269,0.54,0.55,0.48,-0.11,23,5.68,94.32,11.12,-0.01,-0.08,0.07,12188,0.545,0.0,40.06,0.0,16,319.735,0
270,0.56,0.57,0.57,-0.1,873,5.91,94.09,11.57,-0.01,-0.08,0.07,140236,0.565,0.0,39.5,0.0,16,319.735,0
271,0.59,0.6,0.56,-0.14,15,6.21,93.79,12.17,-0.01,-0.08,0.07,6383,0.595,0.0,39.06,0.0,16,319.735,0
272,0.62,0.63,0.58,-0.16,600,6.52,93.48,12.78,-0.01,-0.08,0.07,10428,0.625,0.0,38.6,0.0,16,319.735,0
273,0.66,0.67,0.65,-0.09,310,6.91,93.09,13.53,-0.01,-0.09,0.08,7621,0.665,0.0,38.25,0.0,16,319.735,0
274,0.69,0.71,0.62,-0.22,914,7.26,92.74,14.23,-0.01,-0.09,0.08,11801,0.7,0.0,37.8,0.0,16,319.735,0
275,0.73,0.74,0.72,-0.16,1177,7.63,92.37,14.94,-0.01,-0.09,0.09,44359,0.735,0.01,37.33,0.0,16,319.735,0
276,0.79,0.8,0.71,-0.22,93,8.16,91.84,15.99,-0.01,-0.1,0.09,13587,0.795,0.01,37.11,0.0,16,319.735,0
277,0.83,0.84,0.76,-0.23,89,8.57,91.43,16.79,-0.01,-0.1,0.09,12008,0.835,0.01,36.64,0.0,16,319.735,0
278,0.89,0.9,0.86,-0.17,28,9.12,90.88,17.86,-0.01,-0.1,0.1,17339,0.895,0.01,36.34,0.0,16,319.735,0
279,0.94,0.95,0.86,-0.28,48,9.61,90.39,18.82,-0.01,-0.11,0.1,25700,0.945,0.01,35.9,0.0,16,319.735,0
280,1.0,1.01,0.98,-0.2,2152,10.17,89.83,19.92,-0.01,-0.11,0.11,137222,1.005,0.01,35.53,0.0,16,319.735,0
281,1.07,1.08,1.08,-0.2,213,10.8,89.2,21.15,-0.01,-0.12,0.11,16018,1.075,0.01,35.22,0.0,16,319.735,0
282,1.13,1.14,1.03,-0.31,140,11.38,88.62,22.29,-0.01,-0.12,0.12,20500,1.135,0.01,34.77,0.0,16,319.735,0
283,1.19,1.2,1.19,-0.23,640,11.97,88.03,23.44,-0.02,-0.12,0.12,13333,1.195,0.01,34.3,0.0,16,319.735,0
284,1.27,1.28,1.16,-0.35,364,12.69,87.31,24.85,-0.02,-0.13,0.13,9744,1.275,0.01,33.95,0.0,16,319.735,0
285,1.36,1.37,1.37,-0.26,5211,13.48,86.52,26.39,-0.02,-0.13,0.13,77130,1.365,0.01,33.64,0.0,16,319.735,0
286,1.44,1.45,1.36,-0.26,299,14.23,85.77,27.85,-0.02,-0.14,0.14,14476,1.445,0.01,33.21,0.0,16,319.735,0
287,1.53,1.54,1.44,-0.36,333,15.04,84.96,29.44,-0.02,-0.14,0.14,24687,1.535,0.01,32.81,0.0,16,319.735,0
288,1.65,1.66,1.62,-0.34,478,16.03,83.97,31.36,-0.02,-0.15,0.15,17944,1.655,0.01,32.57,0.0,16,319.735,0
289,1.77,1.78,1.59,-0.55,230,17.03,82.97,33.31,-0.02,-0.15,0.16,22140,1.775,0.01,32.28,0.0,16,319.735,0
290,1.86,1.87,1.83,-0.41,1434,17.89,82.11,34.99,-0.02,-0.15,0.16,118658,1.865,0.01,31.75,0.0,16,319.735,0
291,1.99,2.0,1.95,-0.38,520,18.97,81.03,37.1,-0.03,-0.16,0.17,15022,1.995,0.01,31.43,0.0,16,319.735,0
292,2.14,2.15,2.08,-0.47,372,20.16,79.84,39.41,-0.03,-0.16,0.18,18999,2.145,0.01,31.17,0.0,16,319.735,0
293,2.25,2.26,2.15,-0.58,395,21.18,78.82,41.42,-0.03,-0.17,0.18,9358,2.255,0.01,30.63,0.0,16,319.735,0
294,2.4,2.41,2.27,-0.61,416,22.41,77.59,43.81,-0.03,-0.17,0.19,15288,2.405,0.01,30.27,0.0,16,319.735,0
295,2.54,2.56,2.57,-0.43,1284,23.65,76.35,46.21,-0.03,-0.18,0.2,88090,2.55,0.01,29.83,0.0,16,319.735,0
296,2.71,2.72,2.59,-0.6,649,24.99,75.01,48.83,-0.03,-0.18,0.2,14979,2.715,0.02,29.43,0.0,16,319.735,0
297,2.89,2.9,2.68,-0.7,260,26.42,73.58,51.6,-0.04,-0.18,0.21,20933,2.895,0.02,29.06,0.0,16,319.735,0
298,3.06,3.07,3.03,-0.56,358,27.84,72.16,54.37,-0.04,-0.19,0.22,9589,3.065,0.02,28.58,0.0,16,319.735,0
299,3.26,3.28,3.15,-0.67,570,29.42,70.58,57.45,-0.04,-0.19,0.22,22378,3.27,0.02,28.21,0.0,16,319.735,0
300,3.46,3.47,3.47,-0.56,7812,31.01,68.99,60.53,-0.04,-0.19,0.23,129380,3.465,0.02,27.74,0.0,16,319.735,0
301,3.69,3.7,3.55,-0.72,378,32.74,67.26,63.9,-0.05,-0.19,0.23,19355,3.695,0.02,27.35,0.0,16,319.735,0
302,3.91,3.93,3.86,-0.71,1112,34.51,65.49,67.33,-0.05,-0.2,0.24,22202,3.92,0.02,26.89,0.0,16,319.735,0
303,4.16,4.18,4.11,-0.69,524,36.39,63.61,70.97,-0.05,-0.2,0.25,16286,4.17,0.02,26.46,0.0,16,319.735,0
304,4.41,4.43,4.38,-0.69,497,38.32,61.68,74.71,-0.05,-0.2,0.25,14040,4.42,0.02,25.96,0.0,16,319.735,0
305,4.69,4.7,4.75,-0.65,1274,40.37,59.63,78.68,-0.06,-0.2,0.25,64393,4.695,0.02,25.49,0.0,16,319.735,0
306,4.99,5.01,5.04,-0.73,2464,42.53,57.47,82.86,-0.06,-0.2,0.26,16401,5.0,0.02,25.06,0.0,16,319.735,0
307,5.32,5.33,5.1,-0.91,927,44.78,55.22,87.2,-0.06,-0.2,0.26,16422,5.325,0.02,24.64,0.0,16,319.735,0
308,5.65,5.67,5.6,-0.84,976,47.12,52.88,91.7,-0.07,-0.2,0.26,6401,5.66,0.02,24.16,0.0,16,319.735,0
309,6.01,6.02,5.96,-0.8,1405,49.54,50.46,96.38,-0.07,-0.19,0.27,8403,6.015,0.03,23.68,0.0,16,319.735,0
155,0.02,0.03,0.05,0.0,1,0.25,99.75,0.48,0.0,-0.01,0.0,140,0.025,0.0,100.93,0.0,19,320.62,0
160,0.02,0.03,0.06,-0.02,1,0.25,99.75,0.48,0.0,-0.01,0.0,2,0.025,0.0,96.51,0.0,19,320.62,0
165,0.03,0.04,0.08,-0.02,1,0.33,99.67,0.64,0.0,-0.01,0.0,2,0.035,0.0,95.19,0.0,19,320.62,0
170,0.03,0.04,0.09,-0.01,2,0.34,99.66,0.65,0.0,-0.01,0.0,6,0.035,0.0,90.96,0.0,19,320.62,0
180,0.04,0.05,0.12,0.02,60,0.43,99.57,0.83,0.0,-0.01,0.01,60,0.045,0.0,84.96,0.0,19,320.62,0
185,0.05,0.06,0.06,-0.1,4,0.51,99.49,1.0,0.0,-0.01,0.01,0,0.055,0.0,82.6,0.0,19,320.62,0
190,0.06,0.07,0.13,-0.04,3,0.6,99.4,1.16,0.0,-0.01,0.01,1,0.065,0.0,80.06,0.0,19,320.62,0
215,0.11,0.12,0.25,0.03,16,1.07,98.93,2.09,0.0,-0.02,0.01,44,0.115,0.0,65.54,0.0,19,320.62,0
220,0.13,0.14,0.12,-0.04,2,1.26,98.74,2.45,0.0,-0.03,0.02,200,0.135,0.0,63.11,0.0,19,320.62,0
245,0.25,0.26,0.24,-0.04,16,2.48,97.52,4.84,0.0,-0.04,0.03,144,0.255,0.0,49.46,0.0,19,320.62,0
250,0.29,0.3,0.28,-0.05,18,2.9,97.1,5.67,0.0,-0.04,0.04,1450,0.295,0.0,46.84,0.0,19,320.62,0
260,0.41,0.43,0.4,-0.08,2,4.19,95.81,8.21,-0.01,-0.06,0.05,555,0.42,0.0,41.96,0.0,19,320.62,0
265,0.52,0.53,0.48,-0.19,7,5.23,94.77,10.24,-0.01,-0.06,0.07,568,0.525,0.0,39.81,0.0,19,320.62,0
270,0.65,0.67,0.61,-0.23,209,6.56,93.44,12.85,-0.01,-0.08,0.08,1062,0.66,0.0,37.64,0.0,19,320.62,0
271,0.69,0.71,0.71,-0.21,126,6.93,93.07,13.57,-0.01,-0.08,0.08,66,0.7,0.0,37.31,0.0,19,320.62,0
273,0.77,0.78,0.79,-0.46,120,7.65,92.35,14.97,-0.01,-0.08,0.09,175,0.775,0.0,36.51,0.0,19,320.62,0
275,0.86,0.87,0.82,-0.1,27,8.48,91.52,16.6,-0.01,-0.09,0.1,842,0.865,0.01,35.77,0.0,19,320.62,0
276,0.9,0.92,0.83,-0.33,75,8.91,91.09,17.43,-0.01,-0.09,0.1,150,0.91,0.01,35.36,0.0,19,320.62,0
277,0.96,0.98,0.96,-0.4,12,9.43,90.57,18.46,-0.01,-0.1,0.11,106,0.97,0.01,35.06,0.0,19,320.62,0
278,1.02,1.04,1.05,-0.2,1,9.96,90.04,19.5,-0.02,-0.1,0.11,153,1.03,0.01,34.73,0.0,19,320.62,0
280,1.15,1.16,1.07,-0.16,115,11.08,88.92,21.68,-0.02,-0.11,0.12,939,1.155,0.01,34.01,0.0,19,320.62,0
281,1.21,1.22,1.19,-0.45,5,11.64,88.36,22.77,-0.02,-0.11,0.13,195,1.215,0.01,33.59,0.0,19,320.62,0
283,1.36,1.38,1.35,-0.33,2,12.98,87.02,25.39,-0.02,-0.12,0.14,166,1.37,0.01,32.91,0.0,19,320.62,0
284,1.45,1.46,1.43,-0.09,4,13.7,86.3,26.81,-0.02,-0.12,0.15,460,1.455,0.01,32.57,0.0,19,320.62,0
285,1.54,1.56,1.55,-0.26,59,14.5,85.5,28.35,-0.02,-0.12,0.15,1166,1.55,0.01,32.26,0.0,19,320.62,0
286,1.65,1.67,1.57,-0.5,5,15.37,84.63,30.06,-0.02,-0.13,0.16,328,1.66,0.01,32.01,0.0,19,320.62,0
287,1.75,1.77,1.59,-0.88,6,16.21,83.79,31.7,-0.03,-0.13,0.16,347,1.76,0.01,31.65,0.0,19,320.62,0
289,1.96,1.98,1.83,-0.45,41,17.98,82.02,35.15,-0.03,-0.14,0.18,182,1.97,0.01,30.88,0.0,19,320.62,0
290,2.09,2.1,1.99,-0.48,112,18.99,81.01,37.1,-0.03,-0.14,0.18,696,2.095,0.01,30.55,0.0,19,320.62,0
291,2.22,2.23,2.14,-0.3,1,20.03,79.97,39.13,-0.03,-0.15,0.19,48,2.225,0.01,30.2,0.0,19,320.62,0
292,2.37,2.39,2.12,-0.73,416,21.2,78.8,41.41,-0.03,-0.15,0.2,238,2.38,0.01,29.94,0.0,19,320.62,0
295,2.81,2.84,2.7,-0.37,14,24.73,75.27,48.29,-0.04,-0.16,0.22,956,2.825,0.01,28.77,0.0,19,320.62,0
297,3.15,3.17,2.94,-0.71,3,27.36,72.64,53.41,-0.04,-0.16,0.23,693,3.16,0.02,27.95,0.0,19,320.62,0
298,3.33,3.36,3.16,-0.43,2,28.79,71.21,56.18,-0.05,-0.17,0.24,366,3.345,0.02,27.54,0.0,19,320.62,0
300,3.77,3.8,3.72,-0.4,60,31.95,68.05,62.32,-0.05,-0.17,0.25,859,3.785,0.02,26.86,0.0,19,320.62,0
301,4.0,4.03,3.86,-0.44,8,33.62,66.38,65.54,-0.06,-0.17,0.26,465,4.015,0.02,26.47,0.0,19,320.62,0
302,4.2,4.22,4.17,-0.91,3,35.23,64.77,68.69,-0.06,-0.17,0.26,384,4.21,0.02,25.9,0.0,19,320.62,0
303,4.46,4.49,4.4,-0.64,3,37.07,62.93,72.25,-0.06,-0.18,0.27,281,4.475,0.02,25.53,0.0,19,320.62,0
305,5.0,5.04,4.66,-1.09,64,40.92,59.08,79.7,-0.07,-0.18,0.28,478,5.02,0.02,24.68,0.0,19,320.62,0
306,5.34,5.38,5.05,-0.57,29,43.03,56.97,83.77,-0.07,-0.18,0.28,317,5.36,0.02,24.39,0.0,19,320.62,0
307,5.66,5.7,5.4,-0.63,22,45.16,54.84,87.88,-0.08,-0.18,0.28,2689,5.68,0.02,23.96,0.0,19,320.62,0
308,5.99,6.02,5.68,-0.81,2,47.37,52.63,92.13,-0.08,-0.17,0.29,125,6.005,0.02,23.48,0.0,19,320.62,0
309,6.37,6.4,6.02,-1.11,24,49.68,50.32,96.58,-0.08,-0.17,0.29,116,6.385,0.02,23.12,0.0,19,320.62,0
155,0.03,0.04,0.05,0.0,225,0.33,99.67,0.63,0.0,-0.01,0.0,225,0.035,0.0,99.25,0.0,21,324.5,0
175,0.05,0.06,0.08,-0.01,17,0.5,99.5,0.97,0.0,-0.01,0.01,104,0.055,0.0,86.65,0.0,21,324.5,0
195,0.08,0.09,0.08,-0.09,2,0.76,99.24,1.48,0.0,-0.02,0.01,2,0.085,0.0,74.81,0.0,21,324.5,0
200,0.09,0.1,0.14,-0.03,2,0.85,99.15,1.65,0.0,-0.02,0.01,27,0.095,0.0,71.95,0.0,21,324.5,0
215,0.13,0.14,0.33,0.1,2,1.22,98.78,2.37,0.0,-0.02,0.02,4,0.135,0.0,63.76,0.0,21,324.5,0
230,0.2,0.21,0.35,-0.11,5,1.86,98.14,3.62,0.0,-0.03,0.03,22,0.205,0.0,56.23,0.0,21,324.5,0
235,0.23,0.24,0.23,-0.15,1,2.14,97.86,4.18,0.0,-0.03,0.03,376,0.235,0.0,53.7,0.0,21,324.5,0
240,0.26,0.27,0.25,-0.06,47,2.44,97.56,4.77,0.0,-0.04,0.03,199,0.265,0.0,51.04,0.0,21,324.5,0
250,0.35,0.36,0.34,-0.06,1,3.33,96.67,6.5,-0.01,-0.05,0.05,1222,0.355,0.0,46.06,0.0,21,324.5,0
255,0.42,0.43,0.43,-0.04,3,3.99,96.01,7.81,-0.01,-0.05,0.05,660,0.425,0.0,43.79,0.0,21,324.5,0
260,0.51,0.52,0.49,-0.07,4,4.85,95.15,9.48,-0.01,-0.06,0.06,436,0.515,0.0,41.58,0.0,21,324.5,0
270,0.8,0.82,0.72,-0.21,1358,7.53,92.47,14.72,-0.01,-0.08,0.09,1645,0.81,0.0,37.58,0.0,21,324.5,0
273,0.94,0.95,0.87,-0.36,1,8.7,91.3,17.01,-0.01,-0.09,0.11,36,0.945,0.01,36.5,0.0,21,324.5,0
275,1.05,1.06,0.94,-0.29,23,9.63,90.37,18.82,-0.02,-0.09,0.12,905,1.055,0.01,35.84,0.0,21,324.5,0
276,1.11,1.13,1.1,-0.22,46,10.15,89.85,19.85,-0.02,-0.1,0.12,133,1.12,0.01,35.54,0.0,21,324.5,0
277,1.16,1.17,2.29,-1.03,58,10.57,89.43,20.67,-0.02,-0.1,0.12,65,1.165,0.01,35.07,0.0,21,324.5,0
278,1.23,1.25,1.18,-0.49,1,11.17,88.83,21.84,-0.02,-0.1,0.13,7,1.24,0.01,34.8,0.0,21,324.5,0
280,1.38,1.39,1.27,-0.29,49,12.36,87.64,24.15,-0.02,-0.11,0.14,1218,1.385,0.01,34.13,0.0,21,324.5,0
283,1.63,1.64,1.51,-2.52,2,14.37,85.63,28.07,-0.02,-0.12,0.16,38,1.635,0.01,33.12,0.0,21,324.5,0
284,1.72,1.74,1.6,-0.52,2,15.11,84.89,29.52,-0.03,-0.12,0.16,37,1.73,0.01,32.8,0.0,21,324.5,0
285,1.82,1.84,1.78,-0.29,35,15.89,84.11,31.05,-0.03,-0.13,0.17,470,1.83,0.01,32.47,0.0,21,324.5,0
286,1.92,1.94,3.9,-1.54,16,16.69,83.31,32.59,-0.03,-0.13,0.18,78,1.93,0.01,32.1,0.0,21,324.5,0
287,2.04,2.05,1.9,-0.77,1,17.56,82.44,34.29,-0.03,-0.13,0.18,89,2.045,0.01,31.79,0.0,21,324.5,0
288,2.16,2.18,1.99,-0.71,6,18.49,81.51,36.11,-0.03,-0.14,0.19,41,2.17,0.01,31.49,0.0,21,324.5,0
290,2.42,2.44,2.23,-0.57,4,20.44,79.56,39.89,-0.04,-0.14,0.2,1570,2.43,0.01,30.83,0.0,21,324.5,0
291,2.56,2.58,2.38,-0.68,204,21.47,78.53,41.91,-0.04,-0.15,0.21,35,2.57,0.01,30.49,0.0,21,324.5,0
292,2.7,2.72,2.58,-0.56,1,22.53,77.47,43.96,-0.04,-0.15,0.22,126,2.71,0.01,30.11,0.0,21,324.5,0
295,3.17,3.2,2.96,-0.64,427,26.02,73.98,50.74,-0.05,-0.16,0.23,2019,3.185,0.01,28.99,0.0,21,324.5,0
296,3.37,3.4,3.39,-0.42,236,27.37,72.63,53.36,-0.05,-0.16,0.24,124,3.385,0.01,28.71,0.0,21,324.5,0
298,3.75,3.78,3.59,-0.51,58,30.07,69.93,58.61,-0.05,-0.16,0.25,58,3.765,0.02,27.93,0.0,21,324.5,0
299,3.97,4.0,3.95,-0.19,153,31.55,68.45,61.49,-0.06,-0.17,0.26,107,3.985,0.02,27.59,0.0,21,324.5,0
300,4.21,4.22,4.12,-0.41,92,33.09,66.91,64.47,-0.06,-0.17,0.27,978,4.215,0.02,27.24,0.0,21,324.5,0
301,4.43,4.45,4.39,-0.53,10,34.65,65.35,67.5,-0.06,-0.17,0.27,270,4.44,0.02,26.82,0.0,21,324.5,0
303,4.92,4.95,4.67,-0.58,8,38.0,62.0,73.97,-0.07,-0.17,0.28,190,4.935,0.02,25.98,0.0,21,324.5,0
305,5.49,5.52,5.02,-1.11,3,41.66,58.34,81.05,-0.08,-0.17,0.29,733,5.505,0.02,25.2,0.0,21,324.5,0
306,5.77,5.8,5.5,-1.5,13,43.56,56.44,84.72,-0.08,-0.17,0.3,386,5.785,0.02,24.7,0.0,21,324.5,0
308,6.47,6.5,6.07,-1.11,9,47.69,52.31,92.67,-0.09,-0.17,0.3,428,6.485,0.02,23.99,0.0,21,324.5,0
309,6.81,6.85,6.58,-1.06,26,49.83,50.17,96.8,-0.09,-0.17,0.3,396,6.83,0.02,23.52,0.0,21,324.5,0
165,0.05,0.06,0.08,-0.02,18,0.49,99.51,0.94,0.0,-0.01,0.01,1539,0.055,0.0,90.89,0.0,23,319.246,0
175,0.06,0.07,0.07,-0.01,3,0.57,99.43,1.1,0.0,-0.01,0.01,967,0.065,0.0,84.37,0.0,23,319.246,0
185,0.08,0.09,0.13,-0.02,5,0.74,99.26,1.42,0.0,-0.02,0.01,254,0.085,0.0,79.04,0.0,23,319.246,0
195,0.1,0.11,0.2,-0.09,241,0.9,99.1,1.75,0.0,-0.02,0.01,1277,0.105,0.0,73.36,0.0,23,319.246,0
205,0.12,0.13,0.18,-0.13,9,1.09,98.91,2.12,0.0,-0.02,0.02,714,0.125,0.0,67.55,0.0,23,319.246,0
210,0.14,0.15,0.14,-0.03,4,1.25,98.75,2.44,0.0,-0.02,0.02,1186,0.145,0.0,65.16,0.0,23,319.246,0
