,Option Code,LAST,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theta,Vega,Volume.1,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,BID,ASK,Unnamed: 22,Unnamed: 23,Exp,Strike
810,SPY200918C75,176.0,<empty>,25,46.60%,53.40%,71.79%,0.01,-0.02,0.05,25,0,0.025,0.0,829.93%,275.51,275.27,275.8,,,18 SEP 20,75
811,SPY200918C80,0.0,0,<empty>,50.54%,49.46%,68.21%,0.01,-0.22,0.05,<empty>,0,0.225,0.0,767.77%,270.51,270.47,271.0,,,18 SEP 20,80
812,SPY200918C85,0.0,0,<empty>,54.75%,45.25%,64.10%,0.01,-0.01,0.06,<empty>,0,0.015,0.0,705.86%,265.51,265.26,265.79,,,18 SEP 20,85
813,SPY200918C90,0.0,0,<empty>,58.24%,41.76%,60.54%,0.01,-0.03,0.06,<empty>,0,0.03,0.0,654.50%,260.51,260.29,260.79,,,18 SEP 20,90
814,SPY200918C95,216.37,+71.87,103,61.40%,38.60%,57.16%,0.01,-0.04,0.06,103,0,0.04,0.0,608.46%,255.51,255.27,255.83,,,18 SEP 20,95
815,SPY200918C100,211.35,-9.59,100,64.30%,35.70%,53.91%,0.01,-0.03,0.07,100,0,0.025,0.0,566.66%,250.51,250.27,250.8,,,18 SEP 20,100
816,SPY200918C105,0.0,0,<empty>,66.92%,33.08%,50.87%,0.01,-0.02,0.07,<empty>,0,0.02,0.0,528.98%,245.51,245.27,245.79,,,18 SEP 20,105
817,SPY200918C110,201.05,+65.52,8,69.14%,30.86%,48.22%,0.01,-0.12,0.07,8,0,0.115,0.0,496.10%,240.51,240.37,240.88,,,18 SEP 20,110
818,SPY200918C115,0.0,0,<empty>,71.43%,28.57%,45.38%,0.01,-0.04,0.07,<empty>,0,0.035,0.0,463.78%,235.51,235.26,235.83,,,18 SEP 20,115
819,SPY200918C120,191.02,+32.02,4,73.40%,26.60%,42.84%,0.01,-0.03,0.08,4,0,0.025,0.0,435.04%,230.51,230.27,230.8,,,18 SEP 20,120
820,SPY200918C125,186.04,+85.75,5,75.17%,24.83%,40.52%,0.01,-0.04,0.08,5,0,0.04,0.0,408.91%,225.51,225.27,225.83,,,18 SEP 20,125
821,SPY200918C130,181.36,+68.94,101,76.54%,23.46%,38.72%,0.01,-0.22,0.08,101,0,0.215,0.0,386.77%,220.51,220.47,220.98,,,18 SEP 20,130
822,SPY200918C135,178.5,+3.99,1,78.00%,22.00%,36.71%,0.01,-0.24,0.08,1,1,0.235,0.0,364.48%,215.51,215.49,216.0,,,18 SEP 20,135
823,SPY200918C140,181.8,+18.63,1,79.53%,20.47%,34.56%,0.01,-0.14,0.08,1,1,0.14,0.0,342.41%,210.51,210.4,210.9,,,18 SEP 20,140
824,SPY200918C145,175.73,<empty>,10,80.98%,19.02%,32.46%,0.01,-0.02,0.08,10,0,0.02,0.0,321.52%,205.51,205.27,205.79,,,18 SEP 20,145
825,SPY200918C150,171.25,+14.18,10,82.12%,17.88%,30.80%,0.01,-0.04,0.09,10,5,0.035,0.0,303.55%,200.51,200.3,200.79,,,18 SEP 20,150
826,SPY200918C155,166.53,+9.71,5,83.19%,16.81%,29.20%,0.01,-0.03,0.09,5,5,0.035,0.0,286.56%,195.51,195.26,195.83,,,18 SEP 20,155
827,SPY200918C160,154.35,+2.52,2,84.19%,15.81%,27.68%,0.01,-0.02,0.09,2,8,0.025,0.0,270.53%,190.51,190.27,190.8,,,18 SEP 20,160
828,SPY200918C165,147.78,+1.63,8,85.08%,14.92%,26.33%,0.01,-0.04,0.09,8,8,0.04,0.0,255.75%,185.51,185.27,185.83,,,18 SEP 20,165
829,SPY200918C170,178.9,+32.40,1,85.99%,14.01%,24.91%,0.01,0.0,0.09,1,3,0.005,0.0,241.27%,180.51,180.24,180.79,,,18 SEP 20,170
830,SPY200918C175,120.05,+7.09,1,86.71%,13.29%,23.78%,0.01,-0.04,0.09,1,0,0.04,0.0,228.40%,175.51,175.27,175.83,,,18 SEP 20,175
831,SPY200918C180,168.5,+26.30,1,87.44%,12.56%,22.63%,0.01,-0.04,0.09,1,3,0.04,0.0,215.87%,170.51,170.27,170.83,,,18 SEP 20,180
832,SPY200918C185,126.57,+9.24,4,87.93%,12.07%,21.85%,0.01,-0.14,0.09,4,0,0.14,0.0,205.14%,165.51,165.42,165.88,,,18 SEP 20,185
833,SPY200918C190,120.19,+10.11,1,88.61%,11.39%,20.74%,0.01,-0.11,0.09,1,21,0.11,0.0,193.57%,160.51,160.36,160.88,,,18 SEP 20,190
834,SPY200918C195,105.65,-4.35,12,89.35%,10.65%,19.50%,0.01,-0.02,0.09,12,30,0.02,0.0,181.91%,155.51,155.27,155.79,,,18 SEP 20,195
835,SPY200918C200,129.35,+6.48,18,89.72%,10.28%,18.92%,0.01,-0.12,0.09,18,43,0.115,0.0,172.85%,150.51,150.36,150.89,,,18 SEP 20,200
836,SPY200918C201,0.0,0,<empty>,89.83%,10.17%,18.73%,0.01,-0.11,0.09,<empty>,0,0.11,0.0,170.83%,149.51,149.36,149.88,,,18 SEP 20,201
837,SPY200918C202,0.0,0,<empty>,90.04%,9.96%,18.37%,0.01,-0.06,0.09,<empty>,0,0.055,0.0,168.27%,148.51,148.29,148.84,,,18 SEP 20,202
838,SPY200918C203,0.0,0,<empty>,90.03%,9.97%,18.39%,0.01,-0.11,0.09,<empty>,0,0.11,0.0,166.97%,147.51,147.36,147.88,,,18 SEP 20,203
839,SPY200918C204,63.72,<empty>,11,90.12%,9.88%,18.24%,0.01,-0.11,0.09,11,11,0.115,0.0,165.11%,146.51,146.37,146.88,,,18 SEP 20,204
840,SPY200918C205,138.52,+9.32,5,90.20%,9.80%,18.12%,0.01,-0.12,0.09,5,194,0.125,0.0,163.34%,145.51,145.38,145.89,,,18 SEP 20,205
841,SPY200918C206,0.0,0,<empty>,90.29%,9.71%,17.96%,0.01,-0.13,0.09,<empty>,0,0.125,0.0,161.47%,144.51,144.38,144.89,,,18 SEP 20,206
842,SPY200918C207,58.5,<empty>,2,90.55%,9.45%,17.51%,0.01,-0.04,0.09,2,2,0.045,0.0,158.72%,143.51,143.28,143.83,,,18 SEP 20,207
843,SPY200918C208,0.0,0,<empty>,90.45%,9.55%,17.70%,0.01,-0.14,0.09,<empty>,0,0.14,0.0,157.96%,142.51,142.38,142.92,,,18 SEP 20,208
844,SPY200918C209,108.25,+28.78,9,90.58%,9.42%,17.47%,0.01,-0.12,0.09,9,10,0.12,0.0,155.92%,141.51,141.38,141.88,,,18 SEP 20,209
845,SPY200918C210,94.47,+.99,2,90.68%,9.32%,17.30%,0.01,-0.12,0.09,2,403,0.115,0.0,154.06%,140.51,140.37,140.88,,,18 SEP 20,210
846,SPY200918C211,0.0,0,<empty>,90.72%,9.28%,17.24%,0.01,-0.14,0.09,<empty>,0,0.14,0.0,152.57%,139.51,139.4,139.9,,,18 SEP 20,211
847,SPY200918C212,47.54,<empty>,2,90.81%,9.19%,17.09%,0.01,-0.14,0.09,2,0,0.14,0.0,150.80%,138.51,138.4,138.9,,,18 SEP 20,212
848,SPY200918C213,56.64,<empty>,2,90.91%,9.09%,16.91%,0.01,-0.13,0.09,2,0,0.13,0.0,148.94%,137.51,137.38,137.9,,,18 SEP 20,213
849,SPY200918C214,0.0,0,<empty>,91.00%,9.00%,16.76%,0.01,-0.13,0.09,<empty>,1,0.13,0.0,147.21%,136.51,136.38,136.9,,,18 SEP 20,214
850,SPY200918C215,132.72,+33.53,1,91.08%,8.92%,16.62%,0.01,-0.13,0.09,1,131,0.13,0.0,145.50%,135.51,135.38,135.9,,,18 SEP 20,215
851,SPY200918C216,90.02,+44.82,2,91.17%,8.83%,16.48%,0.01,-0.13,0.09,2,1,0.13,0.0,143.80%,134.51,134.38,134.9,,,18 SEP 20,216
852,SPY200918C217,46.68,<empty>,2,91.40%,8.60%,16.07%,0.01,-0.06,0.09,2,1,0.06,0.0,141.32%,133.51,133.3,133.84,,,18 SEP 20,217
853,SPY200918C218,87.0,+23.80,23,91.51%,8.49%,15.87%,0.01,-0.05,0.09,23,25,0.045,0.0,139.48%,132.51,132.3,132.81,,,18 SEP 20,218
854,SPY200918C219,94.68,+25.18,50,91.40%,8.60%,16.09%,0.01,-0.13,0.09,50,4,0.135,0.0,138.85%,131.51,131.39,131.9,,,18 SEP 20,219
855,SPY200918C220,127.8,+4.22,5,91.62%,8.38%,15.69%,0.01,-0.07,0.09,5,"1,433",0.07,0.0,136.47%,130.51,130.31,130.85,,,18 SEP 20,220
856,SPY200918C221,65.16,+23.51,166,91.55%,8.45%,15.82%,0.01,-0.14,0.09,166,985,0.135,0.0,135.60%,129.51,129.39,129.9,,,18 SEP 20,221
857,SPY200918C222,92.02,-5.53,50,91.64%,8.36%,15.67%,0.01,-0.13,0.09,50,746,0.13,0.0,133.93%,128.51,128.39,128.89,,,18 SEP 20,222
858,SPY200918C223,91.33,+16.50,1,91.72%,8.28%,15.52%,0.01,-0.13,0.09,1,489,0.125,0.0,132.29%,127.51,127.38,127.89,,,18 SEP 20,223
859,SPY200918C224,47.1,+5.40,2,91.99%,8.01%,15.05%,0.01,-0.04,0.09,2,580,0.04,0.0,129.72%,126.51,126.29,126.81,,,18 SEP 20,224
860,SPY200918C225,113.15,-.60,30,91.89%,8.11%,15.23%,0.01,-0.12,0.09,30,960,0.115,0.0,129.02%,125.51,125.36,125.89,,,18 SEP 20,225
861,SPY200918C226,69.2,+.20,35,91.91%,8.09%,15.21%,0.01,-0.14,0.09,35,60,0.14,0.0,127.76%,124.51,124.39,124.91,,,18 SEP 20,226
862,SPY200918C227,123.35,0,0,92.19%,7.81%,14.71%,0.01,-0.05,0.09,0,708,0.05,0.0,125.18%,123.51,123.31,123.81,,,18 SEP 20,227
863,SPY200918C228,122.43,0,0,92.06%,7.94%,14.95%,0.01,-0.14,0.09,0,718,0.135,0.0,124.65%,122.51,122.4,122.89,,,18 SEP 20,228
864,SPY200918C229,64.77,+5.73,3,92.09%,7.91%,14.89%,0.01,-0.15,0.09,3,"1,229",0.15,0.0,123.31%,121.51,121.41,121.91,,,18 SEP 20,229
865,SPY200918C230,119.4,0,0,92.16%,7.84%,14.78%,0.01,-0.15,0.09,0,891,0.15,0.0,121.81%,120.51,120.41,120.91,,,18 SEP 20,230
866,SPY200918C231,81.58,-8.09,1,92.23%,7.77%,14.66%,0.01,-0.15,0.09,1,216,0.15,0.0,120.33%,119.51,119.41,119.91,,,18 SEP 20,231
867,SPY200918C232,100.26,+14.53,3,92.30%,7.70%,14.53%,0.01,-0.15,0.09,3,324,0.145,0.0,118.80%,118.51,118.41,118.9,,,18 SEP 20,232
868,SPY200918C233,98.77,+8.74,1,92.39%,7.61%,14.37%,0.01,-0.14,0.09,1,343,0.135,0.0,117.23%,117.51,117.4,117.89,,,18 SEP 20,233
869,SPY200918C234,90.0,+11.40,1,92.43%,7.57%,14.31%,0.01,-0.15,0.09,1,247,0.145,0.0,115.90%,116.51,116.41,116.9,,,18 SEP 20,234
870,SPY200918C235,88.29,+5.44,1,92.51%,7.49%,14.18%,0.01,-0.14,0.09,1,684,0.14,0.0,114.41%,115.51,115.4,115.9,,,18 SEP 20,235
871,SPY200918C236,62.81,-1.53,2,92.55%,7.45%,14.09%,0.01,-0.14,0.09,2,788,0.145,0.0,113.05%,114.51,114.41,114.9,,,18 SEP 20,236
872,SPY200918C237,76.39,+19.09,1,92.83%,7.17%,13.59%,0.01,-0.06,0.08,1,638,0.06,0.0,110.63%,113.51,113.32,113.82,,,18 SEP 20,237
873,SPY200918C238,78.02,+5.36,2,92.66%,7.34%,13.91%,0.01,-0.15,0.09,2,691,0.15,0.0,110.30%,112.51,112.41,112.91,,,18 SEP 20,238
874,SPY200918C239,69.91,+3.26,15,92.71%,7.29%,13.83%,0.01,-0.15,0.09,15,"1,170",0.155,0.0,108.97%,111.51,111.42,111.91,,,18 SEP 20,239
875,SPY200918C240,108.16,+4.60,1,92.99%,7.01%,13.30%,0.01,-0.07,0.08,1,"3,223",0.065,0.0,106.54%,110.51,110.32,110.83,,,18 SEP 20,240
876,SPY200918C241,80.48,+15.71,12,92.63%,7.37%,13.99%,0.02,-0.23,0.09,12,"1,823",0.23,0.0,107.12%,109.51,109.5,109.98,,,18 SEP 20,241
877,SPY200918C242,101.85,+28.73,40,92.88%,7.12%,13.53%,0.01,-0.15,0.08,40,"2,753",0.155,0.0,104.89%,108.51,108.44,108.89,,,18 SEP 20,242
878,SPY200918C243,100.51,+4.52,2,92.92%,7.08%,13.46%,0.01,-0.16,0.08,2,"2,986",0.16,0.0,103.61%,107.51,107.42,107.92,,,18 SEP 20,243
879,SPY200918C244,77.7,+6.89,1,92.97%,7.03%,13.37%,0.01,-0.16,0.08,1,"2,849",0.16,0.0,102.29%,106.51,106.42,106.92,,,18 SEP 20,244
880,SPY200918C245,105.5,0,0,92.99%,7.01%,13.33%,0.02,-0.17,0.08,0,"4,048",0.17,0.0,101.09%,105.51,105.43,105.93,,,18 SEP 20,245
881,SPY200918C246,71.7,+4.47,2,93.39%,6.61%,12.60%,0.01,-0.05,0.08,2,"3,836",0.045,0.0,98.28%,104.51,104.31,104.8,,,18 SEP 20,246
882,SPY200918C247,98.35,+6.22,1,93.11%,6.89%,13.12%,0.02,-0.17,0.08,1,"1,760",0.165,0.0,98.43%,103.51,103.43,103.92,,,18 SEP 20,247
883,SPY200918C248,79.18,+12.41,4,92.97%,7.03%,13.40%,0.02,-0.22,0.08,4,"2,379",0.235,0.0,97.98%,102.51,102.49,103.0,,,18 SEP 20,248
884,SPY200918C249,89.27,+25.12,4,93.18%,6.82%,13.00%,0.02,-0.18,0.08,4,"1,779",0.175,0.0,95.99%,101.51,101.44,101.93,,,18 SEP 20,249
885,SPY200918C250,100.48,0,0,92.93%,7.07%,13.47%,0.02,-0.22,0.08,0,"4,003",0.28,0.0,95.98%,100.51,100.54,101.04,,,18 SEP 20,250
886,SPY200918C251,99.82,+13.37,1,93.26%,6.74%,12.87%,0.02,-0.18,0.08,1,"2,505",0.18,0.0,93.54%,99.51,99.44,99.94,,,18 SEP 20,251
887,SPY200918C252,67.06,+7.65,1,93.57%,6.43%,12.30%,0.01,-0.09,0.08,1,"1,470",0.09,0.0,91.20%,98.51,98.35,98.85,,,18 SEP 20,252
888,SPY200918C253,97.73,0,0,93.72%,6.28%,12.02%,0.01,-0.06,0.08,0,843,0.055,0.0,89.53%,97.51,97.32,97.81,,,18 SEP 20,253
889,SPY200918C254,93.14,+7.48,3,93.12%,6.88%,13.15%,0.02,-0.2,0.08,3,"2,253",0.275,0.0,90.98%,96.51,96.54,97.03,,,18 SEP 20,254
890,SPY200918C255,95.56,-.15,10,93.41%,6.59%,12.61%,0.02,-0.19,0.08,10,"2,737",0.19,0.0,88.75%,95.51,95.45,95.95,,,18 SEP 20,255
891,SPY200918C256,74.14,+7.83,2,93.43%,6.57%,12.57%,0.02,-0.19,0.08,2,"2,311",0.195,0.0,87.61%,94.51,94.46,94.95,,,18 SEP 20,256
892,SPY200918C257,59.11,+6.64,15,93.47%,6.53%,12.49%,0.02,-0.19,0.08,15,"1,271",0.195,0.0,86.41%,93.51,93.46,93.95,,,18 SEP 20,257
893,SPY200918C258,90.45,+25.53,1,93.50%,6.50%,12.45%,0.02,-0.18,0.08,1,"1,307",0.2,0.0,85.29%,92.51,92.47,92.95,,,18 SEP 20,258
894,SPY200918C259,63.98,+14.35,1,93.80%,6.20%,11.88%,0.02,-0.12,0.08,1,"1,277",0.115,0.0,83.07%,91.51,91.38,91.87,,,18 SEP 20,259
895,SPY200918C260,90.58,+1.45,9,93.54%,6.46%,12.38%,0.02,-0.18,0.08,9,"6,739",0.21,0.0,83.08%,90.51,90.47,90.97,,,18 SEP 20,260
896,SPY200918C261,69.16,+6.08,2,93.47%,6.53%,12.53%,0.02,-0.18,0.08,2,"1,226",0.245,0.0,82.34%,89.51,89.53,89.98,,,18 SEP 20,261
897,SPY200918C262,87.56,+17.37,8,93.76%,6.24%,11.98%,0.02,-0.16,0.08,8,"1,623",0.165,0.0,80.22%,88.51,88.42,88.93,,,18 SEP 20,262
898,SPY200918C263,52.8,-6.58,460,93.57%,6.43%,12.35%,0.02,-0.17,0.08,460,"1,445",0.235,0.0,79.94%,87.51,87.5,87.99,,,18 SEP 20,263
899,SPY200918C264,72.7,+4.20,1,93.32%,6.68%,12.82%,0.02,-0.17,0.08,1,"2,313",0.32,0.0,79.85%,86.51,86.58,87.08,,,18 SEP 20,264
900,SPY200918C265,85.6,0,0,93.70%,6.30%,12.11%,0.02,-0.16,0.08,0,"2,855",0.215,0.0,77.45%,85.51,85.48,85.97,,,18 SEP 20,265
901,SPY200918C266,63.08,+4.44,1,93.99%,6.01%,11.57%,0.02,-0.14,0.08,1,"2,170",0.14,0.0,75.40%,84.51,84.4,84.9,,,18 SEP 20,266
902,SPY200918C267,83.11,0,0,94.00%,6.00%,11.54%,0.02,-0.14,0.08,0,"2,091",0.145,0.0,74.36%,83.51,83.4,83.91,,,18 SEP 20,267
903,SPY200918C268,74.68,+3.84,2,94.02%,5.98%,11.52%,0.02,-0.15,0.08,2,"1,218",0.15,0.0,73.32%,82.51,82.41,82.91,,,18 SEP 20,268
904,SPY200918C269,73.68,+4.12,2,94.03%,5.97%,11.50%,0.02,-0.15,0.08,2,"1,719",0.155,0.0,72.30%,81.51,81.42,81.91,,,18 SEP 20,269
905,SPY200918C270,81.0,+.37,2,94.06%,5.94%,11.45%,0.02,-0.14,0.08,2,"15,567",0.155,0.0,71.22%,80.51,80.42,80.91,,,18 SEP 20,270
906,SPY200918C271,57.38,+9.91,1,93.72%,6.28%,12.09%,0.02,-0.15,0.08,1,"2,356",0.255,0.0,71.41%,79.51,79.52,80.01,,,18 SEP 20,271
907,SPY200918C272,77.5,+6.20,10,93.75%,6.25%,12.05%,0.02,-0.15,0.08,10,"5,360",0.255,0.0,70.35%,78.51,78.51,79.02,,,18 SEP 20,272
908,SPY200918C273,65.47,+14.61,7,94.38%,5.62%,10.86%,0.02,-0.09,0.08,7,"1,276",0.095,0.0,67.25%,77.51,77.42,77.79,,,18 SEP 20,273
909,SPY200918C274,76.93,0,0,94.50%,5.50%,10.62%,0.02,-0.07,0.07,0,"5,014",0.07,0.0,65.86%,76.51,76.41,76.75,,,18 SEP 20,274
910,SPY200918C275,76.36,-.18,5,94.41%,5.59%,10.79%,0.02,-0.1,0.08,5,"7,186",0.1,0.0,65.22%,75.51,75.41,75.81,,,18 SEP 20,275
911,SPY200918C276,75.22,+1.01,1,94.12%,5.88%,11.35%,0.02,-0.13,0.08,1,"2,648",0.18,0.0,65.24%,74.51,74.49,74.89,,,18 SEP 20,276
912,SPY200918C277,73.99,+2.01,1,94.00%,6.00%,11.58%,0.02,-0.13,0.08,1,"2,191",0.215,0.0,64.67%,73.51,73.55,73.9,,,18 SEP 20,277
913,SPY200918C278,72.31,0,0,94.39%,5.61%,10.85%,0.02,-0.12,0.08,0,"2,679",0.125,0.0,62.48%,72.51,72.44,72.83,,,18 SEP 20,278
914,SPY200918C279,58.36,+1.22,4,93.87%,6.13%,11.84%,0.03,-0.13,0.08,4,"2,568",0.255,0.0,63.16%,71.51,71.57,71.96,,,18 SEP 20,279
915,SPY200918C280,71.15,+.73,19,93.87%,6.13%,11.86%,0.03,-0.13,0.08,19,"18,359",0.26,0.0,62.22%,70.51,70.57,70.97,,,18 SEP 20,280
916,SPY200918C281,69.17,+10.90,1,93.98%,6.02%,11.64%,0.03,-0.12,0.08,1,"2,990",0.235,0.0,60.92%,69.51,69.53,69.96,,,18 SEP 20,281
917,SPY200918C282,69.44,+1.15,2,92.91%,7.09%,13.68%,0.04,-0.14,0.09,2,"4,567",0.495,0.0,63.10%,68.51,68.85,69.16,,,18 SEP 20,282
918,SPY200918C283,67.78,0,0,92.83%,7.17%,13.85%,0.04,-0.14,0.09,0,"5,052",0.515,0.0,62.35%,67.51,67.87,68.18,,,18 SEP 20,283
919,SPY200918C284,63.57,+3.23,2,94.12%,5.88%,11.38%,0.03,-0.11,0.08,2,"5,920",0.21,0.0,57.67%,66.51,66.53,66.91,,,18 SEP 20,284
920,SPY200918C285,65.52,0,0,94.39%,5.61%,10.87%,0.02,-0.11,0.07,0,"13,848",0.155,0.0,55.97%,65.51,65.5,65.83,,,18 SEP 20,285
921,SPY200918C286,64.75,+.05,2,93.07%,6.93%,13.41%,0.04,-0.13,0.09,2,"2,873",0.45,0.0,58.72%,64.51,64.72,65.2,,,18 SEP 20,286
922,SPY200918C287,64.1,0,0,93.01%,6.99%,13.52%,0.04,-0.12,0.09,0,"2,639",0.46,0.0,57.90%,63.51,63.73,64.21,,,18 SEP 20,287
923,SPY200918C288,62.68,0,0,93.22%,6.78%,13.12%,0.04,-0.12,0.08,0,"4,353",0.41,0.0,56.37%,62.51,62.7,63.14,,,18 SEP 20,288
924,SPY200918C289,60.98,+7.53,2,93.32%,6.68%,12.93%,0.04,-0.11,0.08,2,"3,421",0.385,0.0,55.14%,61.51,61.72,62.07,,,18 SEP 20,289
925,SPY200918C290,61.33,0,0,93.29%,6.71%,13.01%,0.04,-0.11,0.08,0,"23,278",0.39,0.0,54.27%,60.51,60.68,61.12,,,18 SEP 20,290
926,SPY200918C291,58.77,+1.99,2,92.76%,7.24%,14.02%,0.04,-0.12,0.09,2,"10,323",0.5,0.0,54.65%,59.51,59.85,60.17,,,18 SEP 20,291
927,SPY200918C292,58.0,+11.09,3,92.85%,7.15%,13.86%,0.04,-0.11,0.09,3,"5,714",0.475,0.0,53.45%,58.51,58.8,59.17,,,18 SEP 20,292
928,SPY200918C293,58.0,0,0,92.47%,7.53%,14.58%,0.05,-0.12,0.09,0,"2,711",0.55,0.0,53.39%,57.51,57.84,58.28,,,18 SEP 20,293
929,SPY200918C294,55.61,+5.82,1,92.20%,7.80%,15.10%,0.05,-0.12,0.09,1,"2,083",0.6,0.0,53.03%,56.51,56.91,57.31,,,18 SEP 20,294
930,SPY200918C295,56.29,+1.08,1,93.31%,6.69%,12.98%,0.04,-0.1,0.08,1,"5,930",0.365,0.0,49.44%,55.51,55.63,56.12,,,18 SEP 20,295
931,SPY200918C296,54.96,0,0,91.95%,8.05%,15.59%,0.05,-0.12,0.09,0,"4,329",0.635,0.0,51.61%,54.51,54.98,55.31,,,18 SEP 20,296
932,SPY200918C297,53.8,+2.70,4,93.12%,6.88%,13.35%,0.04,-0.1,0.08,4,"10,955",0.39,0.0,47.98%,53.51,53.66,54.14,,,18 SEP 20,297
933,SPY200918C298,53.06,+2.35,60,91.87%,8.13%,15.75%,0.05,-0.12,0.1,60,"5,622",0.63,0.0,49.78%,52.51,52.95,53.33,,,18 SEP 20,298
934,SPY200918C299,51.9,+.39,3,92.16%,7.84%,15.21%,0.05,-0.11,0.09,3,"3,215",0.56,0.0,48.16%,51.51,51.89,52.25,,,18 SEP 20,299
935,SPY200918C300,51.34,+1.09,46,91.76%,8.24%,15.99%,0.06,-0.11,0.1,46,"53,811",0.63,0.0,48.03%,50.51,51.07,51.21,,,18 SEP 20,300
936,SPY200918C301,49.82,0,0,92.63%,7.37%,14.31%,0.05,-0.1,0.09,0,"5,141",0.45,0.0,45.21%,49.51,49.72,50.2,,,18 SEP 20,301
937,SPY200918C302,48.54,-.63,1,91.18%,8.82%,17.10%,0.06,-0.12,0.1,1,"3,648",0.72,0.0,47.19%,48.51,49.07,49.39,,,18 SEP 20,302
938,SPY200918C303,47.92,-.41,11,91.55%,8.45%,16.39%,0.06,-0.11,0.1,11,"15,140",0.63,0.0,45.43%,47.51,47.96,48.32,,,18 SEP 20,303
939,SPY200918C304,47.11,0,0,91.09%,8.91%,17.28%,0.06,-0.11,0.1,0,"6,613",0.705,0.0,45.32%,46.51,47.01,47.42,,,18 SEP 20,304
940,SPY200918C305,46.0,0,0,91.96%,8.04%,15.61%,0.06,-0.1,0.09,0,"22,308",0.525,0.0,42.64%,45.51,45.99,46.08,,,18 SEP 20,305
941,SPY200918C306,44.8,-.48,1,90.89%,9.11%,17.68%,0.06,-0.11,0.1,1,"18,390",0.71,0.0,43.65%,44.51,45.07,45.37,,,18 SEP 20,306
942,SPY200918C307,43.64,0,0,90.92%,9.08%,17.62%,0.06,-0.11,0.1,0,"15,505",0.685,0.0,42.56%,43.51,43.99,44.4,,,18 SEP 20,307
943,SPY200918C308,43.32,-.41,150,90.83%,9.17%,17.81%,0.06,-0.1,0.11,150,"15,061",0.685,0.0,41.71%,42.51,43.03,43.36,,,18 SEP 20,308
944,SPY200918C309,42.18,0,0,90.21%,9.79%,18.99%,0.07,-0.11,0.11,0,"10,119",0.78,0.0,41.75%,41.51,42.14,42.44,,,18 SEP 20,309
945,SPY200918C310,41.77,+.22,152,90.91%,9.09%,17.65%,0.06,-0.1,0.1,152,"64,785",0.63,0.0,39.51%,40.51,41.1,41.18,,,18 SEP 20,310
946,SPY200918C311,40.3,0,0,89.43%,10.57%,20.51%,0.07,-0.12,0.12,0,"16,174",0.885,0.0,40.96%,39.51,40.2,40.59,,,18 SEP 20,311
947,SPY200918C312,39.19,0,0,89.16%,10.84%,21.03%,0.07,-0.12,0.12,0,"15,227",0.91,0.01,40.31%,38.51,39.22,39.62,,,18 SEP 20,312
948,SPY200918C313,38.9,+.54,80,90.09%,9.91%,19.25%,0.07,-0.1,0.11,80,"12,668",0.71,0.01,37.75%,37.51,38.18,38.26,,,18 SEP 20,313
949,SPY200918C314,37.26,0,0,89.78%,10.22%,19.85%,0.07,-0.1,0.12,0,"9,831",0.74,0.01,37.18%,36.51,37.21,37.29,,,18 SEP 20,314
950,SPY200918C315,36.56,+.01,57,89.46%,10.54%,20.47%,0.07,-0.1,0.12,57,"41,618",0.77,0.01,36.60%,35.51,36.24,36.32,,,18 SEP 20,315
951,SPY200918C316,34.4,-1.19,35,89.13%,10.87%,21.12%,0.08,-0.1,0.12,35,"14,636",0.8,0.01,36.01%,34.51,35.27,35.35,,,18 SEP 20,316
952,SPY200918C317,34.61,0,0,87.85%,12.15%,23.58%,0.08,-0.12,0.13,0,"19,227",1.005,0.01,36.77%,33.51,34.27,34.76,,,18 SEP 20,317
953,SPY200918C318,33.38,0,0,87.47%,12.53%,24.31%,0.08,-0.12,0.14,0,"16,718",1.04,0.01,36.17%,32.51,33.39,33.71,,,18 SEP 20,318
954,SPY200918C319,33.02,+1.28,2,88.04%,11.96%,23.22%,0.08,-0.11,0.13,2,"12,036",0.895,0.01,34.24%,31.51,32.38,32.43,,,18 SEP 20,319
955,SPY200918C320,31.73,+.93,78,87.55%,12.45%,24.16%,0.08,-0.11,0.14,78,"39,189",0.945,0.01,33.76%,30.51,31.42,31.49,,,18 SEP 20,320
956,SPY200918C321,30.81,+.91,233,87.11%,12.89%,25.03%,0.08,-0.11,0.14,233,"18,431",0.985,0.01,33.20%,29.51,30.46,30.53,,,18 SEP 20,321
957,SPY200918C322,29.81,+.09,1,86.62%,13.38%,25.97%,0.09,-0.11,0.15,1,"35,597",1.03,0.01,32.65%,28.51,29.5,29.58,,,18 SEP 20,322
958,SPY200918C323,29.08,+.24,12,86.15%,13.85%,26.88%,0.09,-0.11,0.15,12,"15,280",1.07,0.01,32.06%,27.51,28.55,28.61,,,18 SEP 20,323
959,SPY200918C324,27.74,+1.13,2,84.71%,15.29%,29.64%,0.09,-0.13,0.16,2,"10,396",1.295,0.01,32.63%,26.51,27.65,27.96,,,18 SEP 20,324
960,SPY200918C325,27.02,+.84,22,85.07%,14.93%,28.96%,0.09,-0.12,0.16,22,"56,925",1.165,0.01,30.93%,25.51,26.65,26.7,,,18 SEP 20,325
